source,target,tgt_lng
Εγώ θα είμαι τα Κεφάλι,Başın Kontrolü Bende,tr
Μεταφόρτωση Δύναμης,Güçlü Meka,tr
Προληπτική Προστασία,Önleyici Koruma,tr
Τέλεια Μορφή,Mükemmel Biçim,tr
Συμβούλιο Καθηγητών,Öğretmenler Odası,tr
Θυρεός Στοιχειού,Tayf Arması,tr
Έχω Σχέδιο,Oyun Planı,tr
Θυρεός Αμετανόητου Ποζερά,Marjinal Arması,tr
Στεφάνι Ελεύθερου Σκοπευτή,Keskin Nişancı Çelengi,tr
Αναμέτρηση Τιτάνων,Turnuvanın Devleri,tr
Στεφάνι Δήμιου,İnfazcı Çelengi,tr
Στέμμα Προτειχίσματος,Müdafi Tacı,tr
Στέμμα Υπέρτατων Κυττάρων,Üstün Birlik Tacı,tr
Στεφάνι Αμετανόητου Ποζερά,Marjinal Çelengi,tr
Εντυπωσιακή Επίδειξη,Büyüleyici Gösteri,tr
Στεφάνι Στοιχειού,Tayf Çelengi,tr
Στέμμα Παλαιστή του Κατς,Güreşçi Tacı,tr
Στέμμα του Υπερασπιστή,Koruyucu Tacı,tr
Θυρεός Βαρέων Βαρών,Ağırsıklet Arması,tr
Η Πιο Μικρή Ομάδα,Ufak Takım,tr
Σιδερογροθιές,Muşta Uzmanı,tr
Στέμμα Στοιχειού,Tayf Tacı,tr
Αποπνικτικές Σκιές,Derinleşen Gölgeler,tr
Στεφάνι Φύλακα των Άστρων,Yıldız Muhafızı Çelengi,tr
Στεφάνι Ψυχομάχου,Ruh Dövüşçüsü Çelengi,tr
Θυρεός Παιδιού-Θαύματος,Deha Arması,tr
Θυρεός Ακαδημίας Μάχης,Savaş Akademisi Arması,tr
Στεφάνι Παιδιού-Θαύματος,Deha Çelengi,tr
Τα Φαβορί του Τουρνουά,Turnuvanın Favorileri,tr
Θυρεός Πανίσχυρου Mech,Muhteşem Meka Arması,tr
Θυρεός Στρατηγικού,Stratejist Arması,tr
Ευέλικτη Τεχνική,Değişken Tarz,tr
Μετεγγραφές,Nakil Öğrenciler,tr
Στέμμα Κρυστάλλινου Ελιγμού,Kristal Hamle Tacı,tr
Στεφάνι Παλαιστή του Κατς,Güreşçi Çelengi,tr
Βολή Ακριβείας,İsabetli Atış,tr
Θυρεός Δήμιου,İnfazcı Arması,tr
Επίθεση του Λυκόφωτος,Alacakaranlık Saldırısı,tr
Σχολική Απονομή Δικαιοσύνης,Okul Bahçesi Adaleti,tr
Πολλαπλά Mech,Birden Fazla Meka,tr
Εγώ θα είμαι τα Χέρια,Kolların Kontrolü Bende,tr
Έκρηξη Ψυχής,Ruh Akımı,tr
Θυρεός Ψυχομάχου,Ruh Dövüşçüsü Arması,tr
Στεφάνι Μάγου,Büyücü Çelengi,tr
Θυρεός Υπέρτατων Κυττάρων,Üstün Birlik Arması,tr
Στεφάνι Δυναμό,Dinamo Çelengi,tr
Στεφάνι Συνδικάτου,Kartel Çelengi,tr
Στεφάνι Εμπροσθοφυλακής,Öncü Çelengi,tr
Ενισχυμένος Σκελετός,Kemiklere Kuvvet,tr
Θεϊκή Εξύψωση,Ulvi Yükseliş,tr
Στέμμα Κρυπτογράφου,Kriptocu Tacı,tr
Υπερχρονισμός,Güç Yüklemesi,tr
Διαπίστωση Θανάτου,Veda Saati,tr
Φονική Ταχύτητα,Aşırı Hız Tehlikelidir,tr
Στέμμα Θεϊκής ΑΕ,Yücel-İş Tacı,tr
Θυρεός Τεχνολάτρη,Teknoloji Uzmanı Arması,tr
Θυρεός Δυναμό,Dinamo Arması,tr
Στέμμα Δυναμό,Dinamo Tacı,tr
Χρυσόμαλλο Δέρας,Altın Post,tr
Στεφάνι Βολών κατά Ριπάς,Bombardımancı Çelengi,tr
Γρήγορη Εμπειρία,Seviyeden Seviyeye,tr
Γερό Ποτήρι+,Gragazla+,tr
Θυρεός Βολών κατά Ριπάς,Bombardımancı Arması,tr
Θυρεός Ομάδας Άνιμα,Anima Timi Arması,tr
Να Έχεις Τους Φίλους Σου Κοντά,Dostlarını Yakın Tut,tr
Στέμμα Χρυσού Βοδιού,Altın Boğa Tacı,tr
Κούκλα με Πολυβόλο,Silahlı Kukla,tr
Στεφάνι Θεϊκής ΑΕ,Yücel-İş Çelengi,tr
Γνωσιακό Εμφύτευμα,Bilişsel İmplant,tr
Σταμάτα και Παραδώσου,Son Uyarı,tr
Στεφάνι Εξωτεχνικής,Teçhizatçı Çelengi,tr
Ξαμολημένος Λύκος,Zincirsiz Kurt,tr
Περισσότερες Νίκες,Daha Fazla Kazan,tr
Πυκνωτής,Kapasitör,tr
Θυρεός των Δαιμόνων του Δρόμου,İblis Çetesi Arması,tr
Πύργος Υποστήριξης,Destek Dikiti,tr
Δια Βίου Μάθηση,Hayat Dersi,tr
Δυναμικό Περίβλημα,Reaktif Kabuk,tr
Ακριβά Γούστα,Pahalı Zevkler,tr
Γυαλισμένο Χρώμιο,Cilalı Krom,tr
Μεταβίβαση,Güç Aktarımı,tr
Πορτοφολάς,Yankesici,tr
Πύραυλος Αναζήτησης και Εξόντωσης,Avcı Füze,tr
Στεφάνι των Δαιμόνων του Δρόμου,İblis Çetesi Çelengi,tr
Στέμμα Σκοπευτή,Nişancı Tacı,tr
Στέμμα Μπουμ Μποτ,Bombot Tacı,tr
Στέμμα Τεχνολάτρη,Teknoloji Uzmanı Tacı,tr
Θυρεός Χρυσού Βοδιού,Altın Boğa Arması,tr
Άλτερ Έγκο,Alternatif Kişilik,tr
Γκράφιτι Παντού,İşaretleme Serisi,tr
Θυρεός Θεϊκής Ομάδας,Yücel-İş Arması,tr
Θανάσιμη Αναδρομολόγηση,Ölümcül Yön Değişikliği,tr
Θυρεός Κρυπτογράφου,Kriptocu Arması,tr
Στεφάνι Τεχνολάτρη,Teknoloji Uzmanı Çelengi,tr
Διοικητικό Συμβούλιο,Yönetim Kurulu,tr
Θυρεός Εξωτεχνικής,Teçhizatçı Arması,tr
Χρυσόμαλλο Δέρας+,Altın Post+,tr
Στεφάνι της Ομάδας Άνιμα,Anima Timi Çelengi,tr
Πάνω από 10.000 IQ,10.000 IQ+,tr
Αυτοσχεδιασμός,Doğaçlama,tr
Στέμμα Βολών κατά Ριπάς,Bombardımancı Tacı,tr
Νέο Ρεκόρ,Yeni Yüksek Skor,tr
Κονσόλα Κυβερνοδιαστήματος,Siber Deste,tr
Στεφάνι Χρυσού Βοδιού,Altın Boğa Çelengi,tr
Δοκιμαστική Έκδοση,Deneme Sürümü,tr
IQ 10.000,10.000 IQ,tr
Πάτα Όλα τα Κουμπιά,Çekiç Yağmuru,tr
Θυρεός Σκοπευτή,Nişancı Arması,tr
Τράπεζα Μνήμης,Bellek Yuvası,tr
Τρανζίστορ,Transistor,tr
Ακριβά Γούστα+,Pahalı Zevkler+,tr
Στεφάνι του Δολοφόνου,Biçici Çelengi,tr
Ρευστοποίηση,Nakde Çevir,tr
Αυτοκαταστροφή,İmha Mekanizması,tr
Ευέλικτα Χτυπήματα,Değişken Saldırılar,tr
Στέμμα των Δαιμόνων του Δρόμου,İblis Çetesi Tacı,tr
"Τρέμετε, Ανήμπορα Πλάσματα!",Zayıflara Acımak Yok!,tr
Στέμμα του Συνδικάτου,Kartel Tacı,tr
Περισσότερες Ήττες,Daha Fazla Kaybet,tr
Θυρεός Συνδικάτου,Kartel Arması,tr
Στεφάνι Μπουμ Μποτ,Bombot Çelengi,tr
Γερό Ποτήρι,Gragazla,tr
Στέμμα Εξωτεχνικής,Teçhizatçı Tacı,tr
Ανταλλακτικά,Yedek Parçalar,tr
Θυρεός Μπουμ Μποτ,Bombot Arması,tr
Στέμμα Ομάδας Άνιμα,Anima Timi Tacı,tr
Στεφάνι Σκοπευτή,Nişancı Çelengi,tr
Εχθρική Εξαγορά,Usulsüz Devralma,tr
Μπλε Μπαταρία,Mavi Batarya,tr
Αγωγός Ηλεκτρικής Τάσης,Voltaj İletimi,tr
Μικρορουκέτες,Mikro Roketler,tr
Κινητικό Φράγμα,Kinetik Bariyer,tr
Αναβάθμιση!,Geliştir!,tr
Σπείρα από Μάγνητρο,Magnetron Bobini,tr
Ακτίνα Γιγάντωσης,Devleştirme Işını,tr
Κινητήρας Ορμής,İvme Sürücüsü,tr
Ασπίδα Κρούσης,Patlama Kalkanı,tr
Δίχτυα Μεγάλου Διαμετρήματος,90 Kalibrelik Ağlar,tr
Υπερχρονισμένοι Πυκνωτές,Aşırı Yüklü Kapasitörler,tr
Γρανάζια του Χρόνου,Süreklilik Çarkları,tr
Συντονισμένος Ταλαντωτής,Ayarlı Osilatör,tr
Ηλεκτρομαγνητικός Παλμός,Elektromanyetik Darbe,tr
Υπερφόρτιση Ηλεκτρικών Συστημάτων,Aşırı Elektriklenme,tr
Ασταθής Πυρήνας,Dengesiz Çekirdek,tr
Ανατροπέας Μαγείας,Zırhsavar,tr
Ανώτερη Μορφή Ζωής,Üstün Yaşam Formu,tr
Τρυπάνι Εξόρυξης,Maden Matkabı,tr
Κινητήρας Αντήχησης,Yankı Makinesi,tr
Πύλη Επιτάχυνσης,Hızlandırma Geçidi,tr
Φιζ 2 αστεριών,2 Yıldızlı Fizz,tr
Ιλλαόη 2 αστεριών,2 Yıldızlı Illaoi,tr
Ταμ Κεντς 3 αστεριών,3 Yıldızlı Tahm Kench,tr
Γκάνγκπλανκ 2 αστεριών,2 Yıldızlı Gangplank,tr
Φιζ 3 αστεριών,3 Yıldızlı Fizz,tr
Νότιλους 2 αστεριών,2 Yıldızlı Nautilus,tr
Τουίστεντ Φέιτ 1 αστεριού,1 Yıldızlı Twisted Fate,tr
Ιλλαόη 3 αστεριών,3 Yıldızlı Illaoi,tr
Ιλλαόη 1 αστεριού,1 Yıldızlı Illaoi,tr
Γκρέιβς 3 αστεριών,3 Yıldızlı Graves,tr
Ταμ Κεντς 1 αστεριού,1 Yıldızlı Tahm Kench,tr
Μις Φόρτσουν 1 αστεριού,1 Yıldızlı Miss Fortune,tr
Ταμ Κεντς 2 αστεριών,2 Yıldızlı Tahm Kench,tr
Φιζ 1 αστεριού,1 Yıldızlı Fizz,tr
Γκάνγκπλανκ 3 αστεριών,3 Yıldızlı Gangplank,tr
Γκάνγκπλανκ 1 αστεριού,1 Yıldızlı Gangplank,tr
Μις Φόρτσουν 2 αστεριών,2 Yıldızlı Miss Fortune,tr
Μις Φόρτσουν 3 αστεριών,3 Yıldızlı Miss Fortune,tr
Νότιλους 1 αστεριού,1 Yıldızlı Nautilus,tr
Γκρέιβς 1 αστεριού,1 Yıldızlı Graves,tr
Νότιλους 3 αστεριών,3 Yıldızlı Nautilus,tr
Τουίστεντ Φέιτ 3 αστεριών,3 Yıldızlı Twisted Fate,tr
Τουίστεντ Φέιτ 2 αστεριών,2 Yıldızlı Twisted Fate,tr
Γκρέιβς 2 αστεριών,2 Yıldızlı Graves,tr
Το Μαχαίρι του Νεκρού,Ölü Adamın Hançeri,tr
Τυχερό Δουβλόνι,Şanslı Para,tr
Γιαταγάνι του Μαχαιροβγάλτη,Belalı Palası,tr
Λαθραία Εκρηκτικά,Karaborsa Patlayıcıları,tr
+@BonusArmorMR@ Θωράκιση και Αντίσταση Μαγείας,+@BonusArmorMR@ Zırh ve Büyü Direnci,tr
+@BonusAS*100@% Ταχύτητα Επίθεσης,+%@BonusAS*100@ Saldırı Hızı,tr
Το πρώτο δωρεάν!,İlki Bedelsiz!,tr
+@BonusAD*100@% Ζημιά Επίθεσης και Ισχύ Ικανότητας,+%@BonusAD*100@ Saldırı Gücü ve Yetenek Gücü,tr
+@BonusAP@ Ισχύ Ικανότητας,+@BonusAP@ Yetenek Gücü,tr
+@BonusHealthPercent*100@% Μέγιστη Ζωή,+%@BonusHealthPercent*100@ Azami Can,tr
+@BonusAD*100@% Ζημιά Επίθεσης,+%@BonusAD*100@ Saldırı Gücü,tr
Ανεφοδιασμός Μαύρης Αγοράς,Karaborsa Stoklarını Yenile,tr
Ζάρια του Λήσταρχου,Haydut Zarı,tr
Εσπεριδοειδή με το Τσουβάλι,Portakal Yığını,tr
Κουμπούρι του Υποπλοίαρχου,İkinci Kaptanın Tabancası,tr
Τυφώνας του Θησαυρού,Hazine Tayfunu,tr
Στοιχειωμένο Ματοκυάλι,Lanetli Dürbün,tr
Ζόρικη Πεταλίδα,Dayanıklı Muşta,tr
Το Καπέλο του Καπετάνιου,Kaptanın Şapkası,tr
Κανόνι του Τρόμου των Θαλασσών,Dehşet Yolu Topu,tr
Η Συνταγή του Καπετάνιου,Kaptanın Tarifi,tr
Κατώτερος Αντιγραφέας Ήρωα Μπίλτζγουοτερ,Bilgewater Küçük Şampiyon Çoğaltıcı,tr
Ομοβροντία της Σειρήνας,Siren'in Alabandası,tr
Ψαλίδι της Γκουέν,Gwen'in Makası,tr
Επίλεκτη Φρουρά,Seçkin Öncüler,tr
Πολλά Στατιστικά!,Tonlarca Nitelik!,tr
Προτείχισμα,Izbandutlar,tr
Γρήγορο Χτύπημα,Hızlı Darbe,tr
Κανένα Εμπόδιο,Tüy Gibi,tr
Βιονική Μάζα,Sibernetik Vücut,tr
Επικίνδυνη Ζώνη,Çatışma Bölgesi,tr
Σάιλας,Sylas,tr
Κα'Ζιξ,Kha'Zix,tr
Τζάνα,Janna,tr
Αλούν,Alune,tr
Ζόη,Zoe,tr
Σέννα,Senna,tr
Γιόνε,Yone,tr
Λι Σιν,Lee Sin,tr
Ντάριους,Darius,tr
Κίντρεντ,Kindred,tr
Θρες,Thresh,tr
Γκάλιο,Galio,tr
Ταμ Κεντς,Tahm Kench,tr
Χουέι,Hwei,tr
Κάι'Σα,Kai'Sa,tr
Νίκκο,Neeko,tr
Σίντρα,Syndra,tr
Τσο'Γκαθ,Cho'Gath,tr
Αμούμου,Amumu,tr
Κιάνα,Qiyana,tr
Υασούο,Yasuo,tr
Σίβιρ,Sivir,tr
Μοργκάνα,Morgana,tr
Σιβάνα,Shyvana,tr
Μάστερ Γι,Master Yi,tr
Κέιν,Kayn,tr
Ρεκ'Σάι,Rek'Sai,tr
Κομπούκο,Kobuko,tr
Ρακάν,Rakan,tr
Βόλιμπεαρ,Volibear,tr
Τρίνταμερ,Tryndamere,tr
Άατροξ,Aatrox,tr
Τίμο,Teemo,tr
Γιόρικ,Yorick,tr
Σεν,Shen,tr
Τριστάνα,Tristana,tr
Ούντιρ,Udyr,tr
Μάλφαϊτ,Malphite,tr
Λισάντρα,Lissandra,tr
Αφέλιος,Aphelios,tr
Άρι,Ahri,tr
Λουξ,Lux,tr
Ας,Ashe,tr
Ρίβεν,Riven,tr
Κογκ'Μο,Kog'Maw,tr
Βάρδος,Bard,tr
Ζάιρα,Zyra,tr
Κάρθους,Karthus,tr
Ορν,Ornn,tr
Σεττ,Sett,tr
Γουκόνγκ,Wukong,tr
Λίλια,Lillia,tr
Άνι,Annie,tr
Ιρέλια,Irelia,tr
Κέιτλιν,Caitlyn,tr
Γκναρ,Gnar,tr
Γκάρεν,Garen,tr
Ιλλαόη,Illaoi,tr
Σοράκα,Soraka,tr
Έμβλημα Αμετανόητου Ποζερά,Marjinal Amblemi,tr
Έμβλημα του Μάγου,Büyücü Amblemi,tr
Έμβλημα του Προτειχίσματος,Müdafi Amblemi,tr
Έμβλημα Παιδιού-Θαύματος,Deha Amblemi,tr
Έμβλημα Ακαδημίας Μάχης,Savaş Akademisi Amblemi,tr
Έμβλημα Βαρέων Βαρών,Ağırsıklet Amblemi,tr
Έμβλημα Κολοσσού,Ezergeçer Amblemi,tr
Έμβλημα Υπερασπιστή,Koruyucu Amblemi,tr
Έμβλημα Κρυστάλλινου Ελιγμού,Kristal Hamle Amblemi,tr
Έμβλημα Μονομάχου,Düellocu Amblemi,tr
Έμβλημα Δήμιου,İnfazcı Amblemi,tr
Έμβλημα Ψυχομάχου,Ruh Dövüşçüsü Amblemi,tr
Έμβλημα Υπέρτατων Κυττάρων,Üstün Birlik Amblemi,tr
Έμβλημα Στοιχειού,Tayf Amblemi,tr
Έμβλημα Στρατηγικού,Stratejist Amblemi,tr
Έμβλημα Ελεύθερου Σκοπευτή,Keskin Nişancı Amblemi,tr
Έμβλημα Παλαιστή του Κατς,Güreşçi Amblemi,tr
Έμβλημα Φύλακα των Άστρων,Yıldız Muhafızı Amblemi,tr
Οργισμένο Σπαθί του Γκουίνσου,Guinsoo'nun Hiddeti,tr
Αναβαθμίστε την επόμενη μονάδα κόστους 2 που θα αγοράσετε.,Alacağın sonraki 2 Altınlık şampiyonu geliştir.,tr
Μονάδες κόστους 2,2 Altınlıklar,tr
Μονάδες κόστους 3,3 Altınlıklar,tr
Τα Καταστήματά σας έχουν 1 επιπλέον επίπεδο για 3 γύρους.,Dükkândaki şampiyonlar 3 tur boyunca 1 seviye üstünün ihtimallerine göre çıksın.,tr
Αγριόχοιρος - Άμυνα,Yabandomuzu - Savunma,tr
Μπλε,Mavi,tr
8 Χρυσός,8 Altın,tr
Αποκτήστε 3 Χρυσό.,3 Altın kazan.,tr
Όλοι οι Ήρωές σας με κόστος @Cost@ αποκτούν @Health@ Ζωή και @AS*100@% Ταχύτητα Επίθεσης.,Tüm @Cost@ Altınlık şampiyonların @Health@ Can ve %@AS*100@ Saldırı Hızı kazansın.,tr
Χάνετε μια θέση στο Κατάστημα για πάντα. Αποκτήστε 3 Αμόνια Συστατικών.,Dükkân yuvalarından birini kalıcı olarak kaybet ve 3 bileşen eşya örsü kazan.,tr
Αποκτήστε 7 Χρυσό.,7 Altın kazan.,tr
Κόκκινο,Kırmızı,tr
Αρκούδα - Επίθεση,Ayı - Saldırı,tr
Δώστε @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ Χρυσό για να αποκτήσετε ένα τυχαίο συστατικό. Έχετε @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ Χρυσό αυτήν τη στιγμή.,@TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_GoldAmount@ Altın karşılığında rasgele bir bileşen eşya kazan. Şu anda @TFTUnitProperty.item:TFT11_Encounter_ChoiceItem_GoldForComponent_CurrentGold@ Altının var.,tr
Το τρέχον Σερί Νικών σας γίνεται 6.,Mevcut galibiyet serin 6 olsun.,tr
Μυούμενοι,Manabazlar,tr
Το τρέχον Σερί Ηττών σας γίνεται 6.,Mevcut mağlubiyet serin 6 olsun.,tr
Κήρυκας του Ζέκε,Zeke'nin Sancağı,tr
Χέρι της Δικαιοσύνης,Adaletin Eli,tr
1 Αντιγραφέας Ήρωα,1 Şampiyon Çoğaltıcı,tr
Κερδίστε 3 ανανεώσεις.,3 yenileme hakkı kazan.,tr
Ανοίξτε ένα Οπλοστάσιο Τεχνουργημάτων.,Bir yadigâr eşya cephaneliği aç.,tr
Φονέας Γιγάντων,Dev Katili,tr
Μην κάνετε τίποτα.,Hiçbir şey yapma.,tr
10 δωρεάν ανανεώσεις,10 Bedelsiz Yenileme Hakkı,tr
Υπερασπιστές,Gardiyanlar,tr
Η ομάδα σας αποκτά 150 Ζωή.,Takımın 150 Can kazansın.,tr
Αποκτήστε 14 Εμπειρία.,14 XP kazan.,tr
Ο τόκος σας διπλασιάζεται για 3 γύρους.,3 tur boyunca iki kat birikim altını kazan.,tr
Η ομάδα σας αποκτάει 15% Ζημιά Επίθεσης.,Takımın %15 Saldırı Gücü kazansın.,tr
Ανασυνδυάστε το ταμπλό σας. Αποκτήστε 2 Μαγνητικές Συσκευές Αφαίρεσης.,Tahtanı evriştir. 2 Manyetik Sökücü kazan.,tr
Αποκτήστε 2 τυχαίους Ήρωες κόστους 2.,2 Altınlık rasgele 2 şampiyon kazan.,tr
Ανοίξτε ένα Οπλοστάσιο Υποστήριξης.,Bir destek eşyası cephaneliği aç.,tr
50% πιθανότητα για 1 Χρυσό με κάθε εκτέλεση,Bir rakip katledildiğinde %50 ihtimalle 1 Altın kazan.,tr
Αποκτήστε έναν Αντιγραφέα Ήρωα.,Bir Şampiyon Çoğaltıcı kazan.,tr
Πολεμήστε σε έναν δύσκολο γύρο PVE με ισχυρές ανταμοιβές.,Canavarlara karşı zorlu bir turda savaşarak büyük ödüller kazan.,tr
50% πιθανότητα για 1 Χρυσό με τον θάνατο ενός συμμάχου,Bir birimin katledildiğinde %50 ihtimalle 1 Altın kazan.,tr
Έμβλημα των Σιδηρών Σολάρι,Demir Solari'nin Broşu,tr
Ξοδέψτε 22 Χρυσό. Αποκτήστε ένα Αμόνι Τεχνουργήματος.,22 Altın harca. Bir yadigâr eşya örsü kazan.,tr
Μαχητές,Kavgacılar,tr
Αποκτήστε 5 Χρυσό.,5 Altın kazan.,tr
Όψη Πνευμάτων,Ruh Gömleği,tr
2 Κατώτεροι Αντιγραφείς Ήρωα,2 Küçük Şampiyon Çoğaltıcı,tr
Ήρωας κόστους 3,3 Altınlık şampiyon,tr
Αποκτήστε 10 Ζωή.,10 Can kazan.,tr
Λύτρωση,Kefaret,tr
Μανδύας του Ήλιου,Günateşi Pelerini,tr
Μαγοτεχνικό Σπαθοπίστολο,Hextech Silahkılıç,tr
Ελεύθεροι Σκοπευτές,Keskin Nişancılar,tr
Η ομάδα σας αποκτάει 18 Ισχύ Ικανότητας.,Takımın 18 Yetenek Gücü kazansın.,tr
Αποκτήστε μια Μαγνητική Συσκευή Αφαίρεσης με άπειρες χρήσεις.,Sınırsız kez kullanılabilen bir Manyetik Sökücü kazan.,tr
Πανοπλία του Γόρμογκ,Warmog'un Zırhı,tr
20 ΕΜΠ,20 XP,tr
Δεν έχετε αρκετό Χρυσό για να τον προσφέρετε σε αυτό το πνεύμα.,Bu ruh için yeterince altının yok.,tr
Ξοδέψτε 12 Χρυσό για ένα Αμόνι Συστατικών.,Bir bileşen eşya örsü için 12 Altın harca.,tr
Ακλόνητη Καρδιά,Kararlı Yürek,tr
Αποκτήστε 10 Χρυσό.,10 Altın kazan.,tr
Μονομάχοι,Düellocular,tr
Μεγαθήρια,Gürbüzler,tr
Ήρωας 2 αστεριών κόστους 1.,2 yıldızlı 1 Altınlık şampiyon,tr
Αποκτάτε ένα Αμόνι Συστατικών.,Bir bileşen eşya örsü kazan.,tr
Το μέγεθος ομάδας σας αυξάνεται κατά +1.,1 Azami Takım Boyutu kazan.,tr
Φονιάδες,Cellatlar,tr
Μύστες,Sihir Üstatları,tr
Αρνηθείτε την προσφορά.,Teklifi reddet.,tr
Φοίνικας - Μαγεία,Anka - Büyü,tr
Επιδέξιοι Σκοπευτές,Atış Ustaları,tr
Αποσταθεροποιημένη Χημικοδεξαμενή,Dengesiz Kimyasal Tankı,tr
Σμιτς 2 αστεριών,2 Yıldızlı Smeech,tr
Σεβίκα 1 αστεριού,1 Yıldızlı Sevika,tr
Ρένι 2 αστεριών,2 Yıldızlı Renni,tr
Ρένι 3 αστεριών,3 Yıldızlı Renni,tr
Σεβίκα 2 αστεριών,2 Yıldızlı Sevika,tr
Ρένι 1 αστεριού,1 Yıldızlı Renni,tr
Σίλκο 1 αστεριού,1 Yıldızlı Silco,tr
Σεβίκα 3 αστεριών,3 Yıldızlı Sevika,tr
Σιντζντ 1 αστεριού,1 Yıldızlı Singed,tr
Σίλκο 3 αστεριών,3 Yıldızlı Silco,tr
Σιντζντ 3 αστεριών,3 Yıldızlı Singed,tr
Σιντζντ 2 αστεριών,2 Yıldızlı Singed,tr
Ρενάτα Γκλασκ 2 αστεριών,2 Yıldızlı Renata Glasc,tr
Ρενάτα Γκλασκ 1 αστεριού,1 Yıldızlı Renata Glasc,tr
Σμιτς 3 αστεριών,3 Yıldızlı Smeech,tr
Ρενάτα Γκλασκ 3 αστεριών,3 Yıldızlı Renata Glasc,tr
Σίλκο 2 αστεριού,2 Yıldızlı Silco,tr
Σμιτς 1 αστεριού,1 Yıldızlı Smeech,tr
Ανθός Λάμψης,Işıltı Çiçeği,tr
Βολταϊκό Ξίφος,Elektrikli Kılıç,tr
Τελειοποιημένη Αποσταθεροποιημένη Χημικοδεξαμενή,Kusursuz Dengesiz Kimyasal Tankı,tr
Αντεροβγάλτης,Deriyüzen,tr
Μαγοτεχνική Πανοπλία του Πιλτόβερ,Piltover Hexzırhı,tr
Τελειοποιημένο Αλυσόσπαθο του Δήμιου,Kusursuz Celladın Zincirbıçağı,tr
Τελειοποιημένη Μαγοτεχνική Πανοπλία του Πιλτόβερ,Kusursuz Piltover Hexzırhı,tr
Έκλυση Τοξίνης,Dehşet Zehri,tr
Τελειοποιημένο Βολταϊκό Ξίφος,Kusursuz Elektrikli Kılıç,tr
Αλυσόσπαθο του Δήμιου,Celladın Zincirbıçağı,tr
Μολυσματικός Ιός,Şiddetli Hastalık,tr
Κειμήλιο Διαστάσεων,Boyutsal Yadigâr,tr
Τελειοποιημένος Αντεροβγάλτης,Kusursuz Deriyüzen,tr
Κατώτερος Αντιγραφέας Λάμψης,Küçük Işıltı Çoğaltıcı,tr
Τελειοποιημένος Μολυσματικός Ιός,Kusursuz Şiddetli Hastalık,tr
Ανακτημένη Κατασκευή,Yenilenmiş Mekanizma,tr
Τελειοποιημένη Έκλυση Τοξίνης,Kusursuz Dehşet Zehri,tr
Αντιγραφέας Λάμψης,Işıltı Çoğaltıcı,tr
Τελειοποιημένη Λάμψη,Kusursuz Işıltı,tr
Χρυσός,Altın,tr
Ανακτημένο Γάντι,Yenilenmiş Eldiven,tr
Τελειοποιημένος Ανθός Λάμψης,Kusursuz Işıltı Çiçeği,tr
Ανακτημένο Περίστροφο,Yenilenmiş Altıpatlar,tr
Έμβλημα Μυούμενου,Manabaz Amblemi,tr
Έμβλημα Μαγοπλάστη,Sihirkâr Amblemi,tr
Έμβλημα Κομιστή της Αυγής,Şafakgetiren Amblemi,tr
Έμβλημα των Ξεχασμένων,Unutulmuş Amblemi,tr
Έμβλημα Εκτελεστή,Suikastçı Amblemi,tr
Έμβλημα του Φρουρού,Işık Muhafızı Amblemi,tr
Έμβλημα Πυροβολητή,Topçu Amblemi,tr
Δρακόντειο Έμβλημα,Ejderî Amblemi,tr
Έμβλημα Ανανεωτή,Dinçleştirici Amblemi,tr
Έμβλημα Μυστικιστή,Mistik Amblemi,tr
Έμβλημα Κομιστή του Δειλινού,Gecegetiren Amblemi,tr
Σιδερόφρακτο Έμβλημα,Demirzırhlı Amblemi,tr
Έμβλημα της Κόλασης,Haylaz Amblemi,tr
Έμβλημα Ιππότη,Şövalye Amblemi,tr
Έμβλημα Λύτρωσης,Arınmış Amblemi,tr
Έμβλημα Έφιππου,Süvari Amblemi,tr
Έμβλημα Σύναξης Μαγισσών,Cadılar Meclisi Amblemi,tr
Έμβλημα Λεγεωνάριου,Lejyoner Amblemi,tr
Έμβλημα Ιχνηλάτη,Kolcu Amblemi,tr
Έμβλημα Βδελύγματος,Ucube Amblemi,tr
Έμβλημα Πελταστή,Akıncı Amblemi,tr
Έμβλημα Καβγατζή,Dövüşçü Amblemi,tr
Έμβλημα Δρακοκτόνου,Ejderkatili Amblemi,tr
Αιχμή του Απείρου,Ebedi Kılıç,tr
Υπέρλαμπρο Νύχι του Δράκου,Işıltılı Ejder Pençesi,tr
Υπέρλαμπρος Κόπανος Εφόδου,Işıltılı Hücum Gürzü,tr
Υπέρλαμπρη Ιόνιος Σπίθα,Işıltılı İyon Kıvılcımı,tr
Υπέρλαμπρος Υδράργυρος,Işıltılı Cıva,tr
Υπέρλαμπρο Μαγοτεχνικό Σπαθοπίστολο,Işıltılı Hextech Silahkılıç,tr
Υπέρλαμπρη Ράβδος του Κενού,Işıltılı Hiçlik Değneği,tr
Υπέρλαμπρος Όρκος του Υπερασπιστή,Işıltılı Muhafızın Adağı,tr
Υπέρλαμπρη Μπλε Ενίσχυση,Işıltılı Mavi Güçlendirme,tr
Υπέρλαμπρο Ραβδί Αρχάγγελου,Işıltılı Başmelek Asası,tr
