source,target,tgt_lng
Bilgewasser,Aguasturbias,es-AR
Bewahrer,Preservador,es-AR
Würfelspieler,Derrochador,es-AR
Schlagring des Bosses,Nudillos del Jefe,es-AR
Drachenzähmer,Entrenador,es-AR
Köstliche Snax,Porogalleta deliciosa,es-AR
Dravens Axt,Hacha de Draven,es-AR
Hexenzirkel,Aquelarre,es-AR
Krone der Champions,Corona de Campeones,es-AR
Laserkorps,Patrulla Láser,es-AR
Seelenkrone,Corona Álmica,es-AR
Unvollkommene Seelenkrone,Corona Álmica Imperfecta,es-AR
Dunkelflug-Essenz,Esencia de Vuelo Oscuro,es-AR
Drachensegen,Bendición del Dragón,es-AR
Zekes Herold (Dunkelflug),Heraldo de Zeke de Vuelo Oscuro,es-AR
Schleier der Todesfee,Velo de la Banshee,es-AR
Chonccs „Klaue des Meuchlers“,Garra del Merodeador de Pachonc,es-AR
Schattenpuppe,Marioneta Sombría,es-AR
Bezwinger-Emblem,Emblema de Vencedor,es-AR
Weitschuss-Emblem,Emblema de Tirolargo,es-AR
Anstürmer-Emblem,Emblema de Ataque Relámpago,es-AR
Unterbrecher-Emblem,Emblema de Disruptor,es-AR
Yordle-Emblem,Emblema de Yordle,es-AR
Revolverheld-Emblem,Emblema de Pistolero,es-AR
Leere-Emblem,Emblema del Vacío,es-AR
Piltover-Emblem,Emblema de Piltóver,es-AR
Bilgewasser-Emblem,Emblema de Aguasturbias,es-AR
Freljord-Emblem,Emblema del Fréljord,es-AR
Arkanist-Emblem,Emblema de Arcanista,es-AR
Noxus-Emblem,Emblema de Noxus,es-AR
Zhaun-Emblem,Emblema de Zaun,es-AR
Ixtal-Emblem,Emblema de Ixtal,es-AR
Ionia-Emblem,Emblema de Jonia,es-AR
Demacia-Emblem,Emblema de Demacia,es-AR
Verteidiger-Emblem,Emblema de Defensor,es-AR
Haltung des Duellanten,Postura de Duelista,es-AR
Haltung des Molochs,Postura de Coloso,es-AR
Haltung des Scharfrichters,Postura de Ejecutor,es-AR
Waffenkammer schließen,Cerrar Armería,es-AR
Nitro-Mod,Mod Nitro,es-AR
Dynamo-Mod,Mod Dínamo,es-AR
Straßendämon-Mod,Mod Demonio Callejero,es-AR
Bastion-Mod,Mod Bastión,es-AR
Schützen-Mod,Mod Tirador,es-AR
Scharfrichter-Mod,Mod Ejecutor,es-AR
Strategen-Mod,Mod Estratega,es-AR
Divinicorp-Mod,Mod Divinicorp,es-AR
Knallbot-Mod,Mod Bumbot,es-AR
Anima-Trupp-Mod,Mod Escuadrón Animalia,es-AR
Goldener-Büffel-Mod,Mod Buey Dorado,es-AR
Schlächter-Mod,Mod Fulminador,es-AR
Exotech-Mod,Mod Exotech,es-AR
Chiffre-Mod,Mod Cypher,es-AR
Frontkämpfer-Mod,Mod Vanguardia,es-AR
Raufbold-Mod,Mod Matón,es-AR
Techie-Mod,Mod Techie,es-AR
Syndikat-Mod,Mod Sindicato,es-AR
Schnellfeuer-Mod,Mod Fuegorrápido,es-AR
Kombinationskern,Fuerza Combinada,es-AR
Verbesserte Megaklinge,Megafilo Mejorado,es-AR
Mächtige Klinge,Superespada,es-AR
Zephir,Céfiro,es-AR
Verwittertes Relikt,Reliquia Marchita,es-AR
Schattenmikrofon,Micrófono Sombrío,es-AR
Feinschliff!,¡Toque Final!,es-AR
Petrizitstab,Vara de Petricita,es-AR
Selbstzerstörungsknopf,Botón de Autodestrucción,es-AR
Schrottplatz-Titan!,¡Titán del Desguazadero!,es-AR
Flammenwerfer,Lanzallamas,es-AR
Ersatzteile!,¡Piezas de Repuesto!,es-AR
Reparatur-Mikrobots,Reparación de Microbots,es-AR
Panzerbrecher,Destructor de Tanques,es-AR
Ahnenholz-Emblem,Emblema de Bosqueviejo,es-AR
Göttlich-Emblem,Emblema de Deidad,es-AR
Kriegsfürst-Emblem,Emblema de Caudillos,es-AR
Hüter-Emblem,Emblema de Custodios,es-AR
Dämmerung-Emblem,Emblema de Ocaso,es-AR
Glückspilz-Emblem,Emblema de Fortuna,es-AR
Kultisten-Emblem,Emblema de Sectarios,es-AR
Drachenseelen-Emblem,Emblema de Almadragón,es-AR
Entzieher-Emblem,Emblema de Drenadores,es-AR
Übergroßer Edelstein,Gema Innecesariamente Grande,es-AR
Kugel der Gier,Orbe de la Codicia,es-AR
Entschlossenheit des Investors,Inversor Determinado,es-AR
Moguls Panzer,Cota de Magnate,es-AR
Klinge des Glücksspielers,Espada del Apostador,es-AR
Glas des Betrügers,Espejo del Bromista,es-AR
Ewiger Pakt,Pacto Eterno,es-AR
Amulett des Aufstiegs,Amuleto de la Ascensión,es-AR
Umgestalter,Reforjador,es-AR
Sprühdose,Lata de Pintura,es-AR
Gangsterboss-Hut,Sombrero de Capo,es-AR
Ruf des Chaos,Llamado al Caos,es-AR
Zu welchem Preis,A qué precio,es-AR
Ionischer Funke,Chispa Iónica,es-AR
Kriegsbeil des Höllenfeuers,Hacha de Fuego Infernal,es-AR
Steraks Pegel,Guantelete de Sterak,es-AR
Drachenklaue,Garra de Dragón,es-AR
Straßenräuber-Emblem,Emblema de Emboscadores,es-AR
Rebellen-Emblem,Emblema de Rebeldes,es-AR
Vollstrecker-Emblem,Emblema de Vigilantes,es-AR
Akademie-Emblem,Emblema de Academia,es-AR
„Schwarze Rose“-Emblem,Emblema de Rosa Negra,es-AR
Experiment-Emblem,Emblema de Experimentos,es-AR
Roboter-Emblem,Emblema de Autómatas,es-AR
Artillerist-Emblem,Emblema de Artilleros,es-AR
Chem-Baron-Emblem,Emblema de Quimobarón,es-AR
Schrottsammler-Emblem,Emblema de Chatarreros,es-AR
Firelight-Emblem,Emblema de Firelight,es-AR
Eroberer-Emblem,Emblema de Conquistadores,es-AR
Arenakämpfer-Emblem,Emblema de Peleador del Foso,es-AR
Visionär-Emblem,Emblema de Visionarios,es-AR
Familie-Emblem,Emblema de Familia,es-AR
Beobachter-Emblem,Emblema de Vigías,es-AR
Magnetischer Entferner,Limpiador Magnético,es-AR
Glücks-Lichtgegenstand-Truhe,Cofre de la Suerte con Objetos Radiantes,es-AR
Jägerinstinkte,Instintos Depredadores,es-AR
Adrenalinmodule,Módulos de Adrenalina,es-AR
Eiserner Rückenpanzer,Coraza de Hierro,es-AR
Spuckerdornen,Espinas Escupidoras,es-AR
Königliche Hülle,Cáscara Real,es-AR
Klammernder Kern,Núcleo de Sanguijuela,es-AR
Lichtversion von Klinge des Spielers,Espada del Apostador Radiante,es-AR
Lichtversion von Stab des Goldpropheten,Báculo de Aurimante Radiante,es-AR
Lichtversion von Entschlossenheit des Investors,Inversor Determinado Radiante,es-AR
Lichtversion von Krone der Champions,Corona de Campeones Radiante,es-AR
Lichtversion von Dravens Axt,Hacha de Draven Radiante,es-AR
Lichtversion von Kugel der Gier,Orbe de la Codicia Radiante,es-AR
Lichtversion von Moguls Panzer,Cota de Magnate Radiante,es-AR
Lichtversion von Diamanthände,Manos de Diamante Radiantes,es-AR
Lichtversion von Übergroßer Edelstein,Gema Innecesariamente Grande Radiante,es-AR
Ass,Exterminio,es-AR
Fluch des Lichs,Maldición del Liche,es-AR
Stürmerflegel,Mangual del Guerrero,es-AR
Normaler Modus,Modo Normal,es-AR
Chaosmodus,Modo Caos,es-AR
Lichttransformator,Transformador de Luz,es-AR
Golemschwarm,Horda de Centinelas,es-AR
Rhaasts Umklammerung,Influencia de Rhaast,es-AR
Verbotener Götze,Ídolo Prohibido,es-AR
Miniatur-Champion,Campeón Miniatura,es-AR
Antimagie des Adlers,Antimagia de Águila,es-AR
Pingus Schutz,Protección de Pengu,es-AR
Blauer Buff,Mejora azul,es-AR
Rekursivbogen,Arco Recurvado,es-AR
Übergroßer Stab,Vara Innecesariamente Grande,es-AR
Kettenweste,Cota de Malla,es-AR
Riesenschwert,Espadón,es-AR
Schutzengel,Ángel Guardián,es-AR
Tragbarer Schmerz,Dolor Portátil,es-AR
Glanz des Wandels,Glamour Cambiante,es-AR
Gespiegelte Persona,Persona en Espejo,es-AR
Seelenschlinger,Devorador de Almas,es-AR
Kosmische Hämomantie,Hemomancia Cósmica,es-AR
Ein Snack für Hungrige,Bocadillo Hambriento,es-AR
Hammer ins Gesicht,Martillazo a la Cara,es-AR
Tattoo der Vitalität,Tatuaje de Vitalidad,es-AR
Tattoo der Kraft,Tatuaje de la Fuerza,es-AR
Tattoo des Bombardements,Tatuaje de Bombardeo,es-AR
Tattoo des Schutzes,Tatuaje de Protección,es-AR
Tattoo des Gifts,Tatuaje de Toxina,es-AR
Tattoo des Zorns,Tatuaje de la Furia,es-AR
Gräte,Carapescado,es-AR
Seelensicht,Apariencia de Ánima,es-AR
Steinpanzer des Wasserspeiers,Armadura Pétrea,es-AR
Titanische Hydra,Hidra Titánica,es-AR
Dornenweste,Vesta Espinosa,es-AR
Chonccs „Raketenfaust“,Puño Autopropulsado de Pachonc,es-AR
Ägide der Abenddämmerung,Égida del Ocaso,es-AR
Rüstung des Adlers,Armadura de Águila,es-AR
Zorn-Gitarre,Guitarra de Furia,es-AR
Endlose Verzweiflung,Desesperación Eterna,es-AR
Amulett der silbernen Lunari,Relicario de los Lunari de Plata,es-AR
Kelch der Bosheit,Cáliz de Maldad,es-AR
Turbulenter Zephir,Céfiro Turbulento,es-AR
Dunkle Hülle der Stille,Manto de Quietud Oscuro,es-AR
Endloser Winter,Invierno Eterno,es-AR
Baron Nashors Kopf,Cabeza del Barón Nashor,es-AR
Ansturm,Masacre,es-AR
Dämmersalve,Crepúsculo,es-AR
Fesselnde Eklipse,Eclipse de Vinculación,es-AR
Klingenmeister-Emblem,Emblema de Espadachín,es-AR
Stahlkrieger-Emblem,Emblema Blindaje Bélico,es-AR
Infiltrator-Emblem,Emblema de Infiltrador,es-AR
Kosmisch-Emblem,Emblema de Celestial,es-AR
Sternenvernichter-Emblem,Emblema Estrella Oscura,es-AR
Heilende Echos,Ecos Reparadores,es-AR
Obsidian-Beil,Cuchilla de Obsidiana,es-AR
Tugend des Märtyrers,Virtud del Mártir,es-AR
Ein chromatischer Snack,Un Tentempié cromático,es-AR
Konfisziert!,¡Confiscado!,es-AR
Göttlicher Auflöser,Disolvente Divino,es-AR
Saum der Nacht,Filo de la Noche,es-AR
Wappen der Asche,Blasón de Cenizas,es-AR
Träne der Göttin,Lágrima de la Diosa,es-AR
Klinge des Todes,Filo de la Muerte,es-AR
Verfluchte Klinge,Cuchilla Maldita,es-AR
Hextech-Scharfschützengewehr,Rifle de francotirador Hextech,es-AR
Zhonyas Paradoxon,Paradoja de Zhonya,es-AR
Negatron-Mantel,Capa de Negatrones,es-AR
Entschlossenheit des Titanen,Valor del Titán,es-AR
Aufladungen,Cargas,es-AR
Ritterschwur,Promesa del Caballero,es-AR
Chonccs Kelch,Cáliz de Pachonc,es-AR
Ludens Sturm,Tempestad de Luden,es-AR
Spektrales Entermesser,Sable Espectral,es-AR
Zorn des Kraken,Furia del Kraken,es-AR
Schadensteigerung,Amplificación de daño,es-AR
Krone von Demacia,Corona de Demacia,es-AR
Kristalline Verstärkung,Refuerzos Cristalinos,es-AR
20 Gold,20 de oro,es-AR
Kampfhandschuhe,Guantes de Combate,es-AR
Schnellfeuer-Geschütz,Cañón de Fuego Rápido,es-AR
Goldener Gegenstandsentferner,Limpiador de Objetos Dorado,es-AR
Blutdürster,La Sanguinaria,es-AR
Statikks Stich,Daga de Statikk,es-AR
Fokus des Scharfschützen,Concentración de Francotirador,es-AR
Instabile Schatztruhe,Cofre del tesoro inestable,es-AR
Stab des Erzengels,Báculo del Arcángel,es-AR
Ägide der Morgendämmerung,Égida del Amanecer,es-AR
Verspotten,Provocación,es-AR
Kleiner Champion-Duplikator,Duplicador de campeón menor,es-AR
Dämmerkern,Esfera del Amanecer,es-AR
Die Tränen meiner Gegner,Las Lágrimas de mis Enemigos,es-AR
EDM-Auswahl,Seleccionador EDM,es-AR
Belohnungen,Gran provecho,es-AR
Willst du dein Glück versuchen?,Pon a prueba tu suerte,es-AR
Die ewige Flamme,La Flama Eterna,es-AR
Lichtschild-Wappen,Cresta de Escudo de Luz,es-AR
Trotz des Todes,Desafío a la Muerte,es-AR
Speer von Shojin,Lanza de Shojin,es-AR
Youmus Geistklinge,Espada Fantasma de Youmuu,es-AR
Abendschleier,Manto del Ocaso,es-AR
Handschuhe des Schmieds,Guantes de Herrero,es-AR
Pestjuwel,Joya Maldita,es-AR
Stärke der Unendlichkeit,Fuerza del Infinito,es-AR
Nashors Zahn,Diente de Nashor,es-AR
Verdächtiger Trenchcoat,Gabardina Sospechosa,es-AR
Morellonomikon,Morellonomicón,es-AR
Roter Buff,Mejora Roja,es-AR
Übungspuppe,Muñeco de Entrenamiento,es-AR
Kronwacht,Guardia de la Corona,es-AR
Fäustlinge,Mitones,es-AR
Adaptiver Helm,Yelmo Adaptable,es-AR
Griff des Todesfeuers,Garra de la Muerte Ígnea,es-AR
Flimmerklingen,Cuchillas Raudas,es-AR
Bosheit,Resentimiento,es-AR
Verdorbenes vampirisches Zepter,Cetro Vampírico Corrupto,es-AR
Tragbare Anomalie,Anomalía Portátil,es-AR
Letzter Atemzug,Último Suspiro,es-AR
Juwelenbesetzter Handschuh,Guantelete Deslumbrante,es-AR
Gürtel des Riesen,Cinturón de Gigante,es-AR
"Weißt du eigentlich, wer ich bin?",¿Sabes Quién Soy?,es-AR
Ende der Weisheit,Al Filo de la Cordura,es-AR
Blockiert!,¡Desactivado!,es-AR
Horizontfokus,Enfoque al Horizonte,es-AR
Randuins Omen,Presagio de Randuin,es-AR
Klaue des Meuchlers,Garra del Merodeador,es-AR
Mondstein-Erneuerer,Renovador de Piedra Lunar,es-AR
Bratpfanne,Sartén,es-AR
Ägide der Legion,Égida de la Legión,es-AR
Quecksilber,Capa Mercurial,es-AR
Chonccs Krone,Corona de Pachonc,es-AR
Kelch der Macht,Cáliz de Poder,es-AR
Leerenhandschuh,Guantelete del Vacío,es-AR
Dämmerung von Silbersee,Amanecer Plateado,es-AR
Glücksgegenstandstruhe,Cofre de la Suerte con Objetos,es-AR
Handschuhe des Komplizen,Guantes de Cómplice,es-AR
Armschutz des Suchenden,Guardabrazo del Buscador,es-AR
Leerenstab,Báculo del Vacío,es-AR
Goldsammler,Coleccionista de Oro,es-AR
Cappa-Trank,Juguito de Gorrito,es-AR
Ungültiger Platz,No se puede usar este espacio,es-AR
Chonccs Göffel,Cuchador de Pachonc,es-AR
Schockbehandlung,Terapia de Choque,es-AR
Schockbehandlung+,Terapia de Choque+,es-AR
Enorme Entschlossenheit,Valor Gigantesco,es-AR
Instabile Evolution,Evolución Inestable,es-AR
Zielfernrohr,Armas con Mira,es-AR
Titanische Stärke,Fuerza Titánica,es-AR
Brustpanzer des Beschützers,Armadura del Protector,es-AR
Stahlkrieger-Panzerung,Revestimiento de Blindaje Bélico,es-AR
Power-Entferner,Limpiador de Poder,es-AR
Geheime Technik,Técnica secreta,es-AR
Schrecken,Aterrorizar,es-AR
Basislager,Campamento base,es-AR
Kampftraining,Entrenamiento de Combate,es-AR
Seelenabzug,Sifón del Alma,es-AR
Feuerwerk-Herz,Corazón de Jubiloso,es-AR
Vereinte Partner,Compañeros Unidos,es-AR
Dunkelflug-Herz,Corazón de Vuelo Oscuro,es-AR
Jade-Seele,Alma de Jade,es-AR
Schimmerschuppen-Seele,Alma de Brilloescama,es-AR
Vorbereitung,Preparación,es-AR
Astralwappen,Cresta Astral,es-AR
Idas' Berührung,Toque de Idas,es-AR
Persönlicher Trainer,Entrenamiento Personal,es-AR
Flüsterer-Wappen,Cresta de Murmullos,es-AR
Feuerwerk-Wappen,Cresta de Jubiloso,es-AR
Astralherz,Corazón Astral,es-AR
Geheime Snacks,Porogalleta Secreta,es-AR
Gilden-Krone,Corona de Gremio,es-AR
Gadget-Experte,Experto en Gadgets,es-AR
Partyfreuden,Recuerditos de Fiesta,es-AR
Teil-russell,Participación en Anaquel,es-AR
Krieger-Krone,Corona de Guerrero,es-AR
Urfs Wundertüte,Bolsa de Objetos de Urf,es-AR
Orkan-Wappen,Cresta de Tempestad,es-AR
Beutemeister,Maestro de Botín,es-AR
Höhle der Bestie,Guarida de Bestias,es-AR
Lagunen-Krone,Corona de Laguna,es-AR
Trugbild-Herz,Corazón de Espejismo,es-AR
Dunkelflug-Krone,Corona de Vuelo Oscuro,es-AR
Assassinen-Herz,Corazón de Asesinos,es-AR
Oase,Oasis,es-AR
Erste-Hilfe-Kasten,Botiquín de Primeros Auxilios,es-AR
Zeitalter der Drachen,Era de los Dragones,es-AR
Blitzstab,Vara del Rayo,es-AR
Aufgewertete Ausrüstung,Mejoras de equipo,es-AR
Drachenprophet-Wappen,Cresta de Dracomante,es-AR
Magier-Herz,Corazón de Mago,es-AR
Vergrößernder Trank,Poción Agigantadora,es-AR
Krieger-Herz,Corazón de Guerrero,es-AR
Dunkelflug-Wappen,Cresta de Vuelo Oscuro,es-AR
Krieger-Wappen,Cresta de Guerrero,es-AR
Wutanfall,Berrinche,es-AR
Inspirieren,Inspiración,es-AR
Schimmerschuppen-Herz,Corazón de Brilloescama,es-AR
Fokussierter Angriff,Presiona el ataque,es-AR
Interkosmische Geschenke,Regalos Intercósmicos,es-AR
Essenzdieb,Ladrona de Esencias,es-AR
Konvergenz,Convergencia,es-AR
Schnellschuss-Herz,Corazón de Tiroveloz,es-AR
Erwecker-Wappen,Cresta de Evocador,es-AR
Feuerwerk-Einheit,Unidad de Jubiloso,es-AR
Drachenherz,Corazón de Dragón,es-AR
Flut,Marea Alta,es-AR
Wutschwingen-Seele,Alma de Alafuria,es-AR
Orkan-Krone,Corona de Tempestad,es-AR
Jetzt wird gefeiert!,¡Hora de la fiesta!,es-AR
Brandheiß,Disparo Ardiente,es-AR
Schimmerschuppen-Wappen,Cresta de Brilloescama,es-AR
Schuppenhohn-Herz,Corazón de Ruinescama,es-AR
Drachen-Horde,Horda de Dragones,es-AR
Wutschwingen-Wappen,Cresta de Alafuria,es-AR
Abwesend,Inactividad,es-AR
Chevalier-Eintracht,Unidad de Jinetes,es-AR
Schuppenhohn-Rebell,Ruinescama Rebelde,es-AR
Geteilter Profit,Reparto de Utilidades,es-AR
Drachenkaiser,Imperialista Dracónico,es-AR
Jade-Herz,Corazón de Jade,es-AR
Erwecker-Krone,Corona de Evocador,es-AR
Hitzewelle,Quemadura,es-AR
Lagunen-Wappen,Cresta de Laguna,es-AR
Drachenpropheten-Konferenz,Conferencia de Dracomantes,es-AR
Heroische Präsenz,Presencia Heroica,es-AR
Schuppenhohn-Krone,Corona de Ruinescama,es-AR
Gestaltwandler-Herz,Corazón de Cambiaformas,es-AR
Axiombogen,Arco Axiomático,es-AR
Halluzination,Alucinación,es-AR
Astralseele,Alma Astral,es-AR
Teilzeit-Assassine,Asesino de medio tiempo,es-AR
Drachen-Bündnis,Alianza Dracónica,es-AR
Mystiker-Herz,Corazón de Místico,es-AR
Magier-Konferenz,Conferencia de Magos,es-AR
Wächter-Herz,Corazón de Guardián,es-AR
Feuerwerk-Krone,Corona de Jubiloso,es-AR
Drachenseele,Alma de Dragón,es-AR
Kanonier-Herz,Corazón de Cañonero,es-AR
Ewiger Schutz,Protección Eterna,es-AR
Jade-Wappen,Cresta de Jade,es-AR
Chevalier-Herz,Corazón de Jinete,es-AR
Raufbold-Herz,Corazón de Matón,es-AR
Schnellschuss-Krone,Corona de Tiroveloz,es-AR
Gilden-Wappen,Cresta de Gremio,es-AR
Urfs Wundertüte II+,Bolsa de Objetos de Urf II+,es-AR
Lagunen-Herz,Corazón de Laguna,es-AR
Flüsterer-Herz,Corazón de Murmullos,es-AR
Erwecker-Herz,Corazón de Evocador,es-AR
Held in Ausbildung,Héroe en formación,es-AR
Schuppenhohn-Wappen,Cresta de Ruinescama,es-AR
Ersatzbank,Refuerzo de Banca,es-AR
Mystiker-Seele,Alma de Místico,es-AR
Orkan-Herz,Corazón de Tempestad,es-AR
Flüsterer-Krone,Corona de Murmullos,es-AR
Schnellschuss-Wappen,Cresta de Tiroveloz,es-AR
Trugbild-Wappen,Cresta de Espejismo,es-AR
Wutschwingen-Herz,Corazón de Alafuria,es-AR
Trugbild-Krone,Corona de Espejismo,es-AR
Drachenprophet-Herz,Corazón de Dracomante,es-AR
Gilden-Herz,Corazón de Gremio,es-AR
Buße,Penitencia,es-AR
Große Treue,Alianza Mayor,es-AR
Vernichtender Ansturm,Carga Devastadora,es-AR
Beschützer des Kosmos,Protectores del Cosmos,es-AR
Drachenprophet-Krone,Corona de Dracomante,es-AR
Gestaltwandler-Seele,Alma de Cambiaformas,es-AR
Auge des Sturms,Ojo de la Tormenta,es-AR
Meuchler,Feroz,es-AR
Waage des Richterspruchs,Balanza del Juicio,es-AR
Ritual der Verneinung,Rito de Negación,es-AR
Ruf des Aufgestiegenen,Llamado del Ascendido,es-AR
Wüstengolems,Gólems del Desierto,es-AR
Schicksalhafter Fund,Hallazgo Aciago,es-AR
Bröckelnder Sand,Arenas Desmoronadas,es-AR
Der Kaiser,El Emperador,es-AR
Gnade der Oase,Indulto del Oasis,es-AR
Uralte Schätze,Tesoros Ancestrales,es-AR
Treue Anhänger,Seguidores Leales,es-AR
Der Mond,La Luna,es-AR
Andauernde arkane Kunst,Arcanismo Persistente,es-AR
Artefaktausgrabung,Excavación de Artefactos,es-AR
Der Wagen,El Carro,es-AR
Die Liebenden,Los Amantes,es-AR
Richten,Juicio,es-AR
Opferwache,Guardia Sacrificial,es-AR
Wandelbares Relikt,Reliquia Transmutable,es-AR
Geschenk der Kriegsmutter,Regalo de la Matriarca,es-AR
Spektralspeer von Shojin,Lanza de Shojin Espectral,es-AR
Sehr dunkelblauer Buff,Mejora Azul Muy Oscura,es-AR
Zekes düsterer Herold,Heraldo de las Tinieblas de Zeke,es-AR
Unsterblicher Steinpanzer des Wasserspeiers,Armadura Pétrea de la Inmortalidad,es-AR
Fraktur-Dornenweste,Vesta Espinosa Refractada,es-AR
Rabadons toxische Todeshaube,Sombrero Morticáustico de Rabadon,es-AR
Schatten-Pfannenwender,Espátula Sombría,es-AR
Schattenmantel,Capa Sombría,es-AR
Statikks Stiletto,Aguja de Statikk,es-AR
Opfernder Befreiungsschlag,Redención Sacrificial,es-AR
Ätzendes Quecksilber,Capa Mercurial Cáustica,es-AR
Schattenbogen,Arco Sombrío,es-AR
Hand der Vergeltung,Mano de la Venganza,es-AR
Opferungsklinge der Unendlichkeit,Filo Sacrificial del Infinito,es-AR
Fraktur-Drachenklaue,Garra de Dragón Refractada,es-AR
Allerletzter Atemzug,Suspiro Final,es-AR
Unsterblicher Stab des Erzdämons,Báculo del Archidemonio de la Inmortalidad,es-AR
Opferungshandschuh,Guantelete Sacrificial,es-AR
Risikosucher,La Tomarriesgos,es-AR
Schattengürtel,Cinturón Sombrío,es-AR
Toxische Klinge des Todes,Filo de la Muerte Cáustico,es-AR
Handschuhe des Gauners,Guantes de Bromista,es-AR
Schnellfeuer-Todesgeschütz,Cañón de Muerte Rápida,es-AR
Schattenstab,Vara Sombría,es-AR
Rache des Titanen,Venganza del Titán,es-AR
Gefrorenes Schattenherz,Corazón Oscuro Congelado,es-AR
Ionischer Düsterfunke,Chispa Iónica Oscura,es-AR
Eklipse-Umhang,Capa del Eclipse,es-AR
Runaans ungezähmter Wirbelsturm,Huracán Indomable de Runaan,es-AR
Düstere Gewalt,Fuerza de la Oscuridad,es-AR
Gefallener Schutzengel,Ángel Guardián Caído,es-AR
Schattenweste,Cota Sombría,es-AR
Schattenträne,Lágrima Sombría,es-AR
Schattenhandschuhe,Guantes Sombríos,es-AR
Spektraler Riesenschlächter,Verdugo de Gigantes Espectral,es-AR
Instabiles Zz'Rot-Portal,Portal Zz'Rot Inestable,es-AR
Warmogs Opferungsrüstung,Armadura Sacrificial de Warmog,es-AR
Hextech-Gunblade der Unsterblichkeit,Sablepistola Hextech de la Inmortalidad,es-AR
Klaue der Todesfee,Garra de la Banshee,es-AR
Guinsoos Opferungsklinge,Espadafuria Sacrificial de Guinsoo,es-AR
Morellodämonikon,Malevolomicón,es-AR
Schattenschwert,Espadón Sombrío,es-AR
Du erhältst 15 Gold.,Obtienes 15 de oro,es-AR
80 Gold mit anderen teilen,80 de oro para compartir,es-AR
"Alles, was glänzt+",Todo lo que Brilla+,es-AR
Gegenstand-Sammler,Coleccionista de Objetos,es-AR
"Alles, was glänzt",Todo lo que brilla,es-AR
Das goldene Ei,El Huevo Dorado,es-AR
Lebende Schmiede,Forja Viviente,es-AR
Recyclingtonne+,Bote de Segunda Mano+,es-AR
Recyclingtonne,Bote de Segunda Mano,es-AR
Was zur Schmiede!?,¡¿Pero qué forja?!,es-AR
Engagement,Dedicación,es-AR
Vergeltung,Retribución,es-AR
Unentschlossenheit,Indecisión,es-AR
Arcane-Viktor-y,Viktoria Arcana,es-AR
Wasserlotus,Loto Acuático,es-AR
Epische Ladung,Rerroleo Épico,es-AR
Drei sind einer zu viel,Tres es multitud,es-AR
Maximale Ausrüstung,Armado máximo,es-AR
Schlussverkauf,Liquidación,es-AR
Wellnessfonds,Fondo de bienestar,es-AR
Winzige Titanen,Titanes Diminutos,es-AR
Alles muss raus!,¡Todo se va!,es-AR
Überlebender,Sobreviviente,es-AR
Supporter-Golem,Gólem Soporte,es-AR
Die Reichen werden reicher,Los Ricos se Hacen más Ricos,es-AR
Werkzeugkasten für Schützen,Herramientas de Tirador,es-AR
Kleine Wundertüte,Bolsa de Sorpresas Pequeña,es-AR
Der einfachste Weg,Atajos,es-AR
Aufstocken,Amasando,es-AR
Ehre des Kriegsfürsten,Honor del Caudillo,es-AR
Winzigster Titan,Pequeño titán,es-AR
Blitzschlag,Relámpago,es-AR
Gegenstandsaktualisierung,Rerroleo de objetos,es-AR
Jung und wild und frei,Joven, salvaje y libre,es-AR
Kybernetische Implantate,Implantes Cibernéticos,es-AR
Taktikerküche,Cocina de Estratega,es-AR
Ka-BUMM!,¡Ba-BUM!,es-AR
Gauner,Estafador,es-AR
Supporter-Bergbau,Extracción de Soporte+,es-AR
Übungspuppenrucksäcke,Mochila de Muñeco,es-AR
Von der Kronwacht beschützt,Corona Protegida,es-AR
Große Einser,1 es Suficiente,es-AR
Diebesbande II+,Banda de Ladrones II+,es-AR
Rate voraus,Adivina,es-AR
Groß und mächtig,Fuerte y Enorme,es-AR
Ludens Echo,Eco de Luden,es-AR
Aus nächster Nähe,Espacio Reducido,es-AR
Manaverbrennung,Quemadura de maná,es-AR
Klonprogramm,Réplica,es-AR
Crash-Test-Dummies,Muñecos de Prueba para Choques,es-AR
Sofortige Genugtuung,Gratificación instantánea,es-AR
Durch Schmerz angetrieben,Impulsado por el Dolor,es-AR
Glückshandschuhe+,Guantes de la Suerte+,es-AR
Dreifaltigkeit,Trifecta,es-AR
Geschenke der Gefallenen,Regalos de los caídos,es-AR
Aggressionsprobleme,Problemas de Ira,es-AR
Puppifizierung,¿Hacemos un Muñeco?,es-AR
Wertvoller Schrott,De basura a tesoro,es-AR
Angeberei,Derecho a Alarde,es-AR
Gabe des Schwindlers,Truco del Bromista,es-AR
Geduld ist eine Tugend,La Paciencia es una Virtud,es-AR
Tödlichere Hauben,Sombreros Más Letales,es-AR
Vampir-Vitalität,Vitalidad Vampírica,es-AR
Entfessle die Bestie,Desata la Bestia,es-AR
"Winzig, aber tödlich",Pequeño pero mortífero,es-AR
Augmentierte Macht,Poder Mejorado,es-AR
Teilen schafft Zusammenhalt,Amar es compartir,es-AR
Kleine Freunde,Amiguitos,es-AR
Letztes Gefecht,Última Batalla,es-AR
Übungshandbuch,Manual de Entrenamiento,es-AR
Sündenbock,Chivo Expiatorio,es-AR
Kantien,Comedor,es-AR
Versteck des Barons,Guarida del Barón,es-AR
Verfehlte Verbindung,Conexiones fallidas,es-AR
Glückssträhne,Golpe de Suerte,es-AR
Siegeszug,A Remontar,es-AR
