source,target,tgt_lng
Měj v(e) @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ kolech na konci boje prázdnou střídačku.,@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ラウンドで、戦闘終了時にベンチを空の状態にする。,ja
Zablokuj s ixtalským šampionem v 1 boji @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ bodů poškození.,1回の戦闘で「イシュタル」チャンピオン1体が@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ダメージをブロックする。,ja
Střídavě vyhrávej a prohrávej v(e) @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ bojích proti hráčům.,対人戦@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回にわたって、勝利と敗北を交互に繰り返す。,ja
Dosáhni s Qiyanou v 1 boji proti hráči milníku @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ provedených likvidací.,1回の対人戦でキヤナがキルまたはアシストを@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回達成する。,ja
Dosáhni během boje s jedním ixtalským šampionem milníku @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ odolnosti vůči magii.,戦闘中に「イシュタル」チャンピオンの魔法防御が@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@に到達する。,ja
Způsob s ixtalským šampionem v 1 boji @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ bodů poškození.,1回の戦闘で「イシュタル」チャンピオン1体が@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ダメージを与える。,ja
Dosáhni milníku @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ zabitých nepřátel.,敵を@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@体キルする。,ja
"Vyhraj @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@x boj proti hráči, ve kterém ti přežije jen 1 jednotka.",ユニット1体のみが生存した状態で対人戦に@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回勝利する。,ja
Přežij s Neeko @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@&nbsp;sek. boje proti hráči.,ニーコが対人戦で@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@秒間生存する。,ja
Ztrať v bojích proti hráčům @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ jednotek.,対人戦で味方ユニット@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@体が倒される。,ja
Vyhraj sérii @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ bojů proti hráčům.,連続で対人戦に@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回勝利する。,ja
Neměj v(e) @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ kolech na poličce žádné předměty.,@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ラウンドの間、ベンチにアイテムを保持しない。,ja
Začni @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@x boj s nula zlaťáky.,所持ゴールド0で戦闘を@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@回開始する。,ja
Měj na konci boje alespoň @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ zlaťáků.,戦闘終了時に@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@以上のゴールドを所持する。,ja
Vyšli do boje Milia se 2 hvězdami.,★2のミリオをボードに1体配置する。,ja
Dosáhni během boje proti hráči s jedním ixtalským šampionem milníku @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ brnění.,対人戦中に「イシュタル」チャンピオンの物理防御が@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@に到達する。,ja
Vyšli do boje Skarnera se 2 hvězdami.,戦闘中に★2のスカーナーをボードに1体配置する。,ja
Postup na @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@. úroveň.,レベル@TFTUnitProperty.:TFT16_Explorer_QuestVariable1@に到達する。,ja
Pokračovat,続ける,ja
Přeměna na lahvičky,小瓶に変換,ja
Medailon stimulace,心身統御のペンダント,ja
Srdce Prázdnoty,ヴォイドの心,ja
Upírství,吸血鬼信仰,ja
Ochráncův slib,プロテクターの誓い,ja
Rakety z kinetického odpalovače,キネティック ランチャーロケット,ja
Dr. Mundo se 4 hvězdami,★4 ドクター・ムンド,ja
LeBlanc se 3 hvězdami,★3 ルブラン,ja
Přivoláš Drtivý cval,大群召還,ja
Draven se 2 hvězdami,★2 ドレイヴン,ja
Fiddlesticks se 2 hvězdami,★2 フィドルスティックス,ja
Shyvana se 2 hvězdami,★2 シヴァーナ,ja
K0N3C HRY,G4M3 0V3R,ja
Zyra se 3 hvězdami,★3 ザイラ,ja
Megakapka,すべてのスライムの父,ja
+1 ke všem vlastnostem,すべての特性が+1増加,ja
3 Randuinova znamení,ランデュイン オーメンx3,ja
Plátování z titánské oceli,チタンスチール プレート,ja
Rhaast se 2 hvězdami,★3 ラースト,ja
Zed,ゼド,ja
Spektrální maják,プリズムビーコン,ja
Zed se 2 hvězdami,★2 ゼド,ja
Garen se 2 hvězdami,★2 ガレン,ja
Mordekaiser se 2 hvězdami,★2 モルデカイザー,ja
Draven se 3 hvězdami,★3 ドレイヴン,ja
Veigar se 2 hvězdami,★2 ベイガー,ja
Kobuko se 2 hvězdami,★2 コブコ,ja
3 Erby Lightshieldů,ライトシールドのクレストx3,ja
Nulifikační pole,無効化フィールド,ja
50 obnovení obchodu,リロールx50,ja
"Zac, Aurora, Urgot a Samira se 2 hvězdami",★2のザック、オーロラ、アーゴット、サミーラ,ja
Viego se 2 hvězdami,★2 ヴィエゴ,ja
Ziggs se 2 hvězdami,★2 ジグス,ja
Vi se 4 hvězdami,★4 ヴァイ,ja
12 zářivých předmětů,レディアントアイテムx12,ja
3 Spáry smrtícího ohně,デスファイア グラスプx3,ja
2hvězdičkový Rhaast,★2 ラースト,ja
Alistar se 2 hvězdami,★2 アリスター,ja
Renekton se 2 hvězdami,★2 レネクトン,ja
Dr. Mundo se 2 hvězdami,★2 ドクター・ムンド,ja
2hvězdičkový Gragas,★2 グラガス,ja
Galio se 3 hvězdami,★3 ガリオ,ja
3 šampioni za 4 zlaťáky,コスト4チャンピオン3体,ja
2 Taktikovy pláště,タクティシャンのケープx2,ja
Loutka s Rouškou,ダミー(帳x1装備),ja
Loutka se 2 Posly,ダミー(ジークx2装備),ja
2 šampioni za 3 zlaťáky,コスト3チャンピオン2体,ja
5 šampionů za 4 zlaťáky,コスト4チャンピオン5体,ja
6 šampionů za 5 zlaťáků,コスト5チャンピオン6体,ja
Šampion za 2 zlaťáky se 2 hvězdami,★★のコスト2チャンピオン,ja
Šampion za 5 zlaťáků se 3 hvězdami,★★★のコスト5チャンピオン,ja
7 šampionů za 5 zlaťáků,コスト5チャンピオン7体,ja
Loutka se 2 Medailónky,ダミー(ソラリx2装備),ja
3 šampioni za 2 zlaťáky,コスト2チャンピオン3体,ja
Samé zdvojené základní předměty,すべてのダブル素材アイテム,ja
2 šampioni za 4 zlaťáky,コスト4チャンピオン2体,ja
2 Čepele smrti,デスブレードx2,ja
2 Přeměňovače,再合成装置x2,ja
5 šampionů za 1 zlaťák,コスト1チャンピオン5体,ja
3 Mistrovská vylepšení,マスターワーク アップグレードx3,ja
2 Odstraňovače předmětů,アイテム除去装置x2,ja
Šampion za 3 zlaťáky se 2 hvězdami,★★のコスト3チャンピオン,ja
Šampion za 2 zlaťáky,コスト2チャンピオン,ja
3 šampioni za 3 zlaťáky,コスト3チャンピオン3体,ja
3 zářivé předměty,レディアントアイテムx3,ja
2 zářivé předměty,レディアントアイテムx2,ja
Golem se 2 Štíty,ゴーレム(盾x2装備),ja
Šampion za 5 zlaťáků se 2 hvězdami,★★のコスト5チャンピオン,ja
6 Menších duplikátorů šampionů,小型チャンピオン複製器x6,ja
Šampion za 4 zlaťáky s 1 hvězdou,★のコスト4チャンピオン,ja
4 základní předměty,素材アイテムx4,ja
Šampion za 5 zlaťáků s 1 hvězdou,★のコスト5チャンピオン,ja
2 šampioni za 2 zlaťáky se 2 hvězdami,★★のコスト2チャンピオン2体,ja
9 základních předmětů,素材アイテムx9,ja
Šampion za 4 zlaťáky se 2 hvězdami,★★のコスト4チャンピオン,ja
3 šampioni za 5 zlaťáků,コスト5チャンピオン3体,ja
4 šampioni za 2 zlaťáky,コスト2チャンピオン4体,ja
4 šampioni za 5 zlaťáků,コスト5チャンピオン4体,ja
2 šampioni za 5 zlaťáků,コスト5チャンピオン2体,ja
2 Duplikátory šampionů,チャンピオン複製器x2,ja
3 Obracečky,へらx3,ja
Kritický zásah!,クリティカルヒット！,ja
Dvojnásobná sázka,ダブルダウン,ja
Otevření truhly,チェストを開ける,ja
Na jistotu,堅実家,ja
Rozdělení 12 zlaťáků s ostatními,該当プレイヤーと12ゴールドを山分け,ja
Vejce na 7 kol,7ラウンドのタマゴ,ja
21 zlaťáků,21ゴールド,ja
14 zlaťáků,14ゴールド,ja
13 zlaťáků,13ゴールド,ja
11 zlaťáků,11ゴールド,ja
Rozdělení 50 zlaťáků s ostatními,該当プレイヤーと50ゴールドを山分け,ja
Rozdělení 10 zlaťáků s ostatními,該当プレイヤーと10ゴールドを山分け,ja
Zisk 3 zlaťáků,3ゴールド獲得,ja
Zisk 4 zlaťáků,4ゴールド獲得,ja
Vejce na 9 kol,9ラウンドのタマゴ,ja
Zisk 8 zlaťáků,8ゴールド獲得,ja
Hlasovat pro POKRAČOVÁNÍ: Přidat 40 zlaťáků,続行に投票: 40ゴールド追加,ja
Rozdělení 30 zlaťáků s ostatními,該当プレイヤーと30ゴールドを山分け,ja
Získáš 5 zlaťáků,5ゴールド獲得,ja
Rozdělení 20 zlaťáků s ostatními,該当プレイヤーと20ゴールドを山分け,ja
Vejce na 2 kola,2ラウンドのタマゴ,ja
Rozdělení 15 zlaťáků s ostatními,該当プレイヤーと15ゴールドを山分け,ja
Hlasovat pro VYPLACENÍ: Rozdělit 80 zlaťáků,清算に投票: 80ゴールド山分け,ja
Hlasovat pro VYPLACENÍ: Rozdělit 120 zlaťáků,清算に投票: 120ゴールド山分け,ja
Rozdělení 25 zlaťáků s ostatními,該当プレイヤーと25ゴールドを山分け,ja
Hlasovat pro VYPLACENÍ: Rozdělit 40 zlaťáků,清算に投票: 40ゴールド山分け,ja
Hlasovat pro VYPLACENÍ: Rozdělit 240 zlaťáků,清算に投票: 240ゴールド山分け,ja
Hlasovat pro VYPLACENÍ: Rozdělit 280 zlaťáků,清算に投票: 280ゴールド山分け,ja
Hlasovat pro VYPLACENÍ: Rozdělit 160 zlaťáků,清算に投票: 160ゴールド山分け,ja
Hlasovat pro VYPLACENÍ: Rozdělit 200 zlaťáků,清算に投票: 200ゴールド山分け,ja
Rozdělení 37 zlaťáků s ostatními,該当プレイヤーと37ゴールドを山分け,ja
POKRAČOVAT: Přidat 30 zlaťáků,続行: 30ゴールド追加,ja
Vejce na 5 kol,5ラウンドのタマゴ,ja
Zisk 6 zlaťáků,6ゴールド獲得,ja
Vejce na 13 kol,13ラウンドのタマゴ,ja
Rozdělení 8 zlaťáků s ostatními,該当プレイヤーと8ゴールドを山分け,ja
Tank z přední řady,前線タンク,ja
Získáš 10 zlaťáků,10ゴールド獲得,ja
Zisk 13 zlaťáků,13ゴールド獲得,ja
Vejce na 4 kola,4ラウンドのタマゴ,ja
RNGolem,ランダムゴーレム,ja
Útočník ze zadní řady,後衛アタッカー,ja
Implantát: Velikost,インプラント: サイズ,ja
Implantát: Rychlost,インプラント: 速度,ja
Nestabilní předmět,不安定な素材アイテム,ja
Recyklace,サルベージャー,ja
Rostoucí investice,成長投資,ja
Drobounký duplikátor šampionů,小さなチャンピオン複製器,ja
Kniha vlastností a Přeměňovač,特性の書と再合成装置,ja
Náhodný základní předmět,ランダムな素材アイテム,ja
Taktikova koruna,タクティシャンの王冠,ja
Taktikův štít,タクティシャンの盾,ja
Zlodějské rukavice,盗賊のグローブ,ja
Obracečka,へら,ja
Mistrovské vylepšení,マスターワーク アップグレード,ja
9 zlaťáků,9ゴールド,ja
Taktikův plášť,タクティシャンのケープ,ja
3 zlaťáky,3ゴールド,ja
2 zlaťáky,2ゴールド,ja
1 zlaťák,1ゴールド,ja
7 zlaťáků,7ゴールド,ja
6 zlaťáků,6ゴールド,ja
5 zlaťáků,5ゴールド,ja
4 zlaťáky,4ゴールド,ja
8 obnovení obchodu,リロールx8,ja
Šampion za 5 zlaťáků a 10 zlaťáků,コスト5チャンピオン1体と10ゴールド,ja
Přeměňovač a 5 zlaťáků,再合成装置と5ゴールド,ja
Podpůrná kovadlina,サポートアイテムの金床,ja
Obracečka a Kovadlina základních předmětů,へらと素材アイテムの金床,ja
Artefaktový předmět,アーティファクトアイテム,ja
11 obnovení obchodu,リロールx11,ja
2 dokončené předměty a Přeměňovač,完成アイテム2個と再合成装置,ja
1 cvičná loutka,ダミー1体,ja
Cinknuté kostky,イカサマダイス,ja
3 Menší duplikátory šampionů,小型チャンピオン複製器x3,ja
Odstraňovač a 5 zlaťáků,除去装置と5ゴールド,ja
Obracečka a 5 zlaťáků,へらと5ゴールド,ja
10 zlaťáků,10ゴールド,ja
3 základní předměty,素材アイテムx3,ja
2 základní předměty,素材アイテムx2,ja
4 šampioni za 4 zlaťáky,コスト4チャンピオン4体,ja
Zářivý předmět,レディアントアイテム,ja
Kovadlina základních předmětů,素材アイテムの金床,ja
Dokončený předmět,完成アイテム,ja
Nižší runa věrnosti,忠義の小ルーン,ja
Šampion za 1 zlaťák se 3 hvězdami a 7 zlaťáků,★3のコスト1チャンピオン1体と7ゴールド,ja
Šampion za 4 zlaťáky a 4 zlaťáky,コスト4のチャンピオンを1体と4ゴールド,ja
Runa věrnosti,忠義のルーン,ja
Duplikátor šampionů a 10 zlaťáků,チャンピオン複製器と10ゴールド,ja
Duplikátor šampionů,チャンピオン複製器,ja
Emblém Exotechnického,エグゾテックの紋章,ja
Emblém Čety Anima,アニマ部隊の紋章,ja
Emblém Přemožitele,スレイヤーの紋章,ja
Emblém Střelce,マークスマンの紋章,ja
Emblém Technika,テッキーの紋章,ja
Emblém Nitra,ニトロの紋章,ja
Emblém Dynama,ダイナモの紋章,ja
Emblém Výbušného robota,ブームボットの紋章,ja
Emblém Pouličního démona,ストリートデーモンの紋章,ja
Emblém Divinicorpu,ディヴィニコープの紋章,ja
Emblém Rychlostřelce,ラピッドファイアの紋章,ja
Emblém Ranaře,ブルーザーの紋章,ja
Emblém Syndikátu,シンジケートの紋章,ja
Emblém Zlatého buvola,ゴールデンOXの紋章,ja
Emblém Šifry,サイファーの紋章,ja
Emblém Předvoje,ヴァンガードの紋章,ja
Energoodstraňovač (zbývá 9 použití),パワー除去装置(残り使用回数9回),ja
Energoodstraňovač (zbývá 5 použití),パワー除去装置(残り使用回数5回),ja
Energoodstraňovač (zbývají 4 použití),パワー除去装置(残り使用回数4回),ja
Energoodstraňovač (zbývá 7 použití),パワー除去装置(残り使用回数7回),ja
Energoodstraňovač (zbývá 6 použití),パワー除去装置(残り使用回数6回),ja
Odemčení síly (zbývají 2 použití),パワー解放(残り使用回数2回),ja
Energoodstraňovač (zbývají 3 použití),パワー除去装置(残り使用回数3回),ja
Energoodstraňovač (zbývají 2 použití),パワー除去装置(残り使用回数2回),ja
Energoodstraňovač (zbývá 8 použití),パワー除去装置(残り使用回数8回),ja
Energo-mňamka,パワースナックス,ja
Energoodstraňovač,パワー除去装置,ja
Nezdolný,不屈,ja
Emblém Maškarádníka,フェスティバルの紋章,ja
Emblém Drakomanta,龍術師の紋章,ja
Emblém Mága,メイジの紋章,ja
Emblém Astrálního,アストラルの紋章,ja
Emblém Mihotavce,シマースケールの紋章,ja
Emblém Válečníka,ウォーリアーの紋章,ja
Emblém Šupinovce,スケールスコーンの紋章,ja
Emblém Cvičitele,龍使いの紋章,ja
Emblém Cechu,ギルドの紋章,ja
Emblém Temného letu,ダークフライトの紋章,ja
Emblém Legendy,レジェンドの紋章,ja
Emblém Šepotala,ウィスパーの紋章,ja
Emblém Bouře,テンペストの紋章,ja
Emblém Křídla zuřivosti,レイジウィングの紋章,ja
Emblém Přeludu,ミラージュの紋章,ja
Emblém Sesilatele,イヴォーカーの紋章,ja
Emblém Laguny,ラグーンの紋章,ja
Emblém Nefritového,ジェイドの紋章,ja
Kaynovo osvobození,ケインの解放,ja
Drtič trupu,ハルクラッシャー,ja
Rouška nehybnosti,沈黙の帳,ja
Stínový přeměňovač,影の変性,ja
Ničitel,アナイアレーター,ja
Rotační králíčkomety,ガトリング バニーガン,ja
Tornáda,竜巻,ja
Ohnivý krátký luk,灼熱のショートボウ,ja
Rukavice víru,ボルテックス グローブ,ja
Ani-miny,アニマイン,ja
UwU blastery,UwU ブラスター,ja
Naváděná kletba,ガイディング ヘックス,ja
Čepel-o-rang,ブレードブーメラン,ja
MHD Posledního města,ファイナルシティ交通,ja
Nečekané zásoby,サプライズ サプライドロップ,ja
Tlumič pulzu,パルス サイレンサー,ja
Narušené šasi,破損した機体,ja
Holografický luk,ホロボウ,ja
Kybernetická cívka,サイバーコイル,ja
Vylepšený holografický luk,スコープ ホロボウ,ja
Dravčí tesáky,エイペックス ファング,ja
Stabilizátor pulzu,パルス スタビライザー,ja
Nestabilní kondenzátor,フラックス コンデンサー,ja
Odpuzovací lucerna,迎撃ランタン,ja
Narušená cívka,乗っ取られたサイバーコイル,ja
Plně nabitý kondenzátor,フルチャージ フラックス コンデンサー,ja
Nulující lucerna,ナリファイア ランタン,ja
Harmonizované šasi,調整された機体,ja
Hyper tesáky,ハイパーファング,ja
Magický zvýrazňovač,アルカナの象徴,ja
Koruna věčné panovnice,永遠の君主の王冠,ja
Koruna královny víl,妖精の女王の王冠,ja
Prokletá Rtuť,呪われたクイックシルバー,ja
Lehká svačinka,軽食,ja
Prokletá Guinsoova zuřivá čepel,呪われたグインソー レイジブレード,ja
Prokletá Magitechnická puškočepel,呪われたヘクステック ガンブレード,ja
Zbroj královniny gardy,クイーンガードの鎧,ja
Zbroj věčné oddanosti,永遠の献身の鎧,ja
Souznění s ohněm,炎の親和性,ja
Dřímající proroctví,未成就の預言,ja
Ohnivá bouře,ファイアストーム,ja
Kamenná kůže,岩の皮膚,ja
Prolomení limitu,限界突破,ja
Tříštivé máchnutí,粉砕攻撃,ja
Nezlomná smlouva,固い契り,ja
Magické rozervání,アーケインの裂断,ja
Použij energo-mňamku na šampiona a zpřístupni mu posílení.,チャンピオンにパワースナックスを使うとパワーアップを解放できる。,ja
Spojené prokletí,合体マス,ja
Roztavení štítu,シールド融解,ja
Souznění s chladem,冷気の親和性,ja
Těžko na cvičišti,トレーニング用の重り,ja
Bariéra Ki,内気功,ja
Petricitová kůže,ペトリサイトの皮膚,ja
Maskot,マスコット,ja
Kniha léčení,治癒の書,ja
Vládce draků,龍王,ja
Celebrita,ソーシャライト,ja
Kniha moci,力の書,ja
Kniha rychlosti,俊敏の書,ja
Horský,マウンテン,ja
Mihotavec,シマースケール,ja
Dobyvatel,征服者,ja
Punk,パンク,ja
Vypravěč,ストーリーウィーバー,ja
Ledovcový,グレイシャル,ja
Pilot mechů,メカパイロット,ja
Pyroman,パイロ,ja
Jazz,ジャズ,ja
Rebel,流れ者,ja
Talisman moci,武力のタリスマン,ja
Talisman rychlosti,加速のタリスマン,ja
Nástroj pro výběr pilota,パイロット セレクター,ja
Sevičina zjinxovaná paže,セヴィカのジンクスアーム,ja
Zlatomantova hůl,ゴールドマンサーの杖,ja
Pralesní,エルダーウッド,ja
Ledovcová palice,グレイシャル マレット,ja
Velký kápo,ザ・ボス,ja
Yordl,ヨードル,ja
Přízrak,ファントム,ja
Rošťák,悪鬼,ja
Svitek spěchu,素早さの巻物,ja
Svitek síly,力の巻物,ja
Talisman pomoci,救援のタリスマン,ja
Udržovatel,守護者,ja
Hazardér,ギャンブラー,ja
Boxer Velkého kápa,ボスの拳,ja
Cvičitel,龍使い,ja
Lahodná mňamka,美味しいおやつ,ja
Dravenova sekera,ドレイヴンの斧,ja
Říšský,インペリアル,ja
Okultní,魔女,ja
Koruna šampionů,チャンピオンの王冠,ja
Laserová četa,レーザーコープ,ja
Koruna duší,ソウルの王冠,ja
Nedokonalá Koruna duší,不完全なソウルの王冠,ja
Esence Temného letu,ダークフライト エッセンス,ja
Dračí požehnání,龍の祝福,ja
Zekeův posel Temného letu,ダークフライト ジークの使者,ja
Závoj Paní smrti,バンシー ヴェール,ja
Chonccův Lovcův dráp,チョンクのプローラー クロウ,ja
Stínová loutka,影の操り人形,ja
Emblém Ničitele,ヴァンキッシャーの紋章,ja
Emblém Mrštné čepele,韋駄天の紋章,ja
Emblém Narušitele,ディスラプターの紋章,ja
Emblém Yordla,ヨードルの紋章,ja
Emblém Pistolníka,ガンスリンガーの紋章,ja
Emblém Prázdnoty,ヴォイドの紋章,ja
Emblém Piltoveru,ピルトーヴァーの紋章,ja
Emblém Bilgewateru,ビルジウォーターの紋章,ja
Emblém Freljordu,フレヨルドの紋章,ja
Emblém Znalce arkán,アルカニストの紋章,ja
Emblém Noxu,ノクサスの紋章,ja
Emblém Zaunu,ゾウンの紋章,ja
Emblém Ixtalu,イシュタルの紋章,ja
Emblém Ionie,アイオニアの紋章,ja
Emblém Demacie,デマーシアの紋章,ja
Emblém Obránce,ディフェンダーの紋章,ja
Postoj Duelisty,デュエリストの構え,ja
Postoj Kolosu,ジャガーノートの構え,ja
Postoj Popravčího,エクセキューショナーの構え,ja
Zavřít zbrojnici,アーマリーを閉じる,ja
Modifikace Nitra,ニトロのMOD,ja
Modifikace Dynama,ダイナモのMOD,ja
Modifikace Pouličního démona,ストリートデーモンのMOD,ja
Modifikace Bašty,バスティオンのMOD,ja
Modifikace Střelce,マークスマンのMOD,ja
Modifikace Popravčího,エクセキューショナーのMOD,ja
Modifikace Stratéga,ストラテジストのMOD,ja
Modifikace Divinicorpu,ディヴィニコープのMOD,ja
Modifikace Výbušného robota,ブームボットのMOD,ja
Modifikace Čety Anima,アニマ部隊のMOD,ja
Modifikace Zlatého buvola,ゴールデンOXのMOD,ja
Modifikace Přemožitele,スレイヤーのMOD,ja
Modifikace Exotechnického,エグゾテックのMOD,ja
Modifikace Šifry,サイファーのMOD,ja
Modifikace Předvoje,ヴァンガードのMOD,ja
Modifikace Ranaře,ブルーザーのMOD,ja
Modifikace Technika,テッキーのMOD,ja
Modifikace Syndikátu,シンジケートのMOD,ja
Modifikace Rychlostřelce,ラピッドファイアのMOD,ja
Kombinační jádro,コア合体,ja
Rammus,ラムス,ja
Vylepšení Mega čepele,メガブレード アップグレード,ja
Smolder,スモルダー,ja
Mocná čepel,マイティーブレード,ja
Vánek,ゼファー,ja
Oprýskaná relikvie,枯朽の遺物,ja
Mikrofon stínu,影のマイク,ja
Závěrečné úpravy!,仕上げ！,ja
Petricitová hůl,ペトリサイト ロッド,ja
Tlačítko sebedestrukce,自爆ボタン,ja
Titán ze smetiště!,ポンコツタイタン！,ja
Plamenomet,火炎放射器,ja
Náhradní díly!,交換部品！,ja
Opravářští mikroroboti,修理マイクロボット,ja
Ničitel tanků,タンクバスター,ja
Emblém Pralesního,エルダーウッドの紋章,ja
Emblém Božského,ディヴァインの紋章,ja
Emblém Vojevůdce,ウォーロードの紋章,ja
Emblém Opatrovníka,キーパーの紋章,ja
Emblém Soumraku,ダスクの紋章,ja
Emblém Štěstí,フォーチュンの紋章,ja
Emblém Kultického,カルティストの紋章,ja
Emblém Dračí duše,ドラゴンソウルの紋章,ja
Emblém Vysávače,サイフォナーの紋章,ja
Emblém Osvíceného,エンライトの紋章,ja
Emblém Ducha,スピリットの紋章,ja
Manazane,マナザネ,ja
Zbytečně velký krystal,ムダニ デカイ ジェム,ja
Koule hamižnosti,強欲のオーブ,ja
Odhodlaný investor,決断せし投資家,ja
Magnátova zbroj,モーグル メイル,ja
Hráčova čepel,ギャンブラーの剣,ja
Satyrovo sklo,トリックスターの鏡,ja
Věčná dohoda,不滅の協定,ja
Amulet Vyzdvižení,超越のアミュレット,ja
Přeměňovač,再合成装置,ja
Chrom,クロム,ja
Plechovka se sprejem,スプレー缶,ja
Klobouk kápa,親玉の帽子,ja
Výzva chaosu,混沌への呼び声,ja
Za jakou cenu,代償,ja
Iontová jiskra,アイオニック スパーク,ja
Sekera pekelného ohně,獄炎のハチェット,ja
Sterakova zástava,ステラックの篭手,ja
Dračí spár,ドラゴン クロウ,ja
Emblém Přepadávače,伏兵の紋章,ja
Emblém Rebela,反逆者の紋章,ja
Emblém Strážce pořádku,執行官の紋章,ja
Emblém Akademika,アカデミーの紋章,ja
Emblém Černé růže,黒薔薇団の紋章,ja
Emblém Experimentu,エクスペリメントの紋章,ja
Emblém Automatona,オートマタの紋章,ja
Emblém Artilerie,砲兵の紋章,ja
Emblém Dominátora,ドミネーターの紋章,ja
Emblém Chemobarona,ケミ長者の紋章,ja
Emblém Šrotového,スクラップの紋章,ja
Emblém Ohnivce,ファイヤーライトの紋章,ja
Emblém Dobyvatele,征服者の紋章,ja
Emblém Bojovníka v aréně,ピットファイターの紋章,ja
Emblém Vizionáře,ビジョナリーの紋章,ja
Emblém Rodiny,ファミリーの紋章,ja
Emblém Hlídače,ウォッチャーの紋章,ja
Magnetický odstraňovač,磁力式除去装置,ja
Zářivá Šťastná truhla předmětů,レディアント幸運のアイテムチェスト,ja
Instinkty predátora,捕食本能,ja
Adrenalinové moduly,アドレナリンモジュール,ja
Železný krunýř,鉄の甲皮,ja
Plivání ostnů,棘放射,ja
Královský krunýř,王威の抜殻,ja
Vysávající jádro,リーチングコア,ja
Zářivá Hráčova čepel,レディアント ギャンブラーの剣,ja
Zářivá Zlatomantova hůl,レディアント ゴールドマンサーの杖,ja
Zářivý Odhodlaný investor,レディアント 決断せし投資家,ja
Zářivá Koruna šampionů,レディアント チャンピオンの王冠,ja
Zářivá Dravenova sekera,レディアント ドレイヴンの斧,ja
Zářivá Koule hamižnosti,レディアント 強欲のオーブ,ja
Zářivá Magnátova zbroj,レディアント モーグル メイル,ja
Zářivé Diamantové ruce,レディアント ダイヤモンド ハンド,ja
Zářivý Zbytečně velký krystal,レディアント ムダニ デカイ ジェム,ja
Eso,エース,ja
Zhouba lichů,リッチ ベイン,ja
Útočníkův řemdih,ストライカー フレイル,ja
Normální režim,ノーマルモード,ja
Režim chaosu,カオスモード,ja
Světelný přeměňovač,光の変性,ja
Strážný roj,センチネル スワーム,ja
Rhaastova náruč,ラーストの支配,ja
Zapovězená modla,フォビドゥン アイドル,ja
Miniaturní šampion,ミニチュアチャンピオン,ja
Orlí protimagická zbroj,鷹の対魔法装備,ja
Tučňákova ochrana,ペングの加護,ja
Modrý buff,ブルーバフ,ja
Reflexní luk,リカーブ ボウ,ja
Zbytečně dlouhá hůl,ムダニ デカイ ロッド,ja
Kroužková vesta,チェイン ベスト,ja
K. V. meč,B.F.ソード,ja
Anděl strážný,ガーディアン エンジェル,ja
Přenosná bolest,ポータブルペイン,ja
Proměnlivá elegance,変身の魔法,ja
Zrcadlová osobnost,鏡像のペルソナ,ja
Požírač duší,ソウルイーター,ja
Kosmická hemomancie,宇宙操血術,ja
Hladová svačinka,腹ペコおやつ,ja
Kladivem mezi oči,顔面ハンマー,ja
Tetování vitality,胆力の刺青,ja
Tetování síly,力の刺青,ja
Tetování bombardování,爆撃の刺青,ja
Tetování ochrany,防御の刺青,ja
Tetování jedu,毒の刺青,ja
Tetování zuřivosti,怒りの刺青,ja
Rakeťák,フィッシュボーン,ja
Otisky animy,アニマ ビサージュ,ja
Chrličův kamenný plát,ガーゴイル ストーンプレート,ja
Titánská hydra,タイタン ハイドラ,ja
Ostnatá vesta,ブランブル ベスト,ja
Chybějící číslo,MissingNo,ja
Chonccova Pěst na raketový pohon,チョンクのロケット推進型フィスト,ja
Štít soumraku,夕闇の加護,ja
Orlí zbroj,鷹の鎧,ja
Kytara hněvu,怒りのギター,ja
