source,target,tgt_lng
Gyorstüzelő ágyú,Schnellfeuer-Geschütz,de
Gyári új,Fabrikneu,de
Gyógyító gömbök I.,Heilende Kugeln,de
Gói Bảo Hộ,Hilfspaket,de
Gói Tăng Cường,Booster-Packung,de
Gói Đăng Ký Hạng Sang,Luxus-Abonnement,de
Gólem,Golem,de
Gökten Yağan Altın,Geldmonsun,de
Gölge Kukla,Schattenpuppe,de
Gömülü Hazineler,Vergrabene Schätze,de
Gözyaşları Sel,Heul doch …,de
Gözü Yükseklerde,Auf lange Sicht,de
Gümüşgöl Şafağı,Dämmerung von Silbersee,de
Günateşi Pelerini,Sonnenfeuer-Umhang,de
Günateşi Tahtası,Sonnenfeuer-Brett,de
Gürzün Dileği,Der Wille des Hammers,de
Güç Kadehi,Kelch der Macht,de
Güçle İşlenmiş,Durch Stärke geschmiedet,de
Güçlü Ama Kırılgan,Glaskanone,de
Güçlü Arkadaşlık,Schmiede einen Freund,de
Güçlü Şapkalar,Tödlichere Hauben,de
Găng Bảo Thạch,Juwelenbesetzter Handschuh,de
Găng Hư Không,Leerenhandschuh,de
Găng Đạo Tặc,Handschuhe des Diebs,de
Găng Đấu Sĩ,Fäustlinge,de
Găng Đấu Tập,Kampfhandschuhe,de
Găsește-ți centrul de putere,Finde deine Mitte,de
Gươm Biến Ảnh,Spektrales Entermesser,de
Gậy Quá Khổ,Übergroßer Stab,de
Hacha de Fuego Infernal,Kriegsbeil des Höllenfeuers,de
Hacha infernal,Kriegsbeil des Höllenfeuers,de
Hachette infernale,Kriegsbeil des Höllenfeuers,de
Haciendo Amistades,Schmiede einen Freund,de
Hadiösvény,Kriegspfad,de
Hadúri dicsőség,Ehre des Kriegsfürsten,de
Hai il mio arco,Du hast meinen Bogen,de
Hai odată,Einfach treffen,de
Hajnalmag,Dämmerkern,de
Halla tu Centro,Finde deine Mitte,de
Halszálka,Gräte,de
Halálosabb pengék,Tödlichere Klingen,de
Halálosabb süvegek,Tödlichere Hauben,de
Halálpenge,Klinge des Todes,de
Hand Of Justice,Hand der Gerechtigkeit,de
Hang Ổ Baron,Versteck des Barons,de
Hanger fantomatic,Spektrales Entermesser,de
Hard Commit,Bindende Verpflichtung,de
Hatalmas sorsolás,Epische Ladung,de
Hatalmas és erős,Groß und mächtig,de
Határtalan penge,Klinge der Unendlichkeit,de
Haute tension,Hochspannung,de
Hayat Deneyimi,Patientenstudie,de
Hayattan Bir Kesit,Ein Teil des Lebens,de
Hazine Avı,Schatzjagd,de
Haşmetli Hydra,Titanische Hydra,de
Haşmetli Macera,Ein erhabenes Abenteuer,de
Healing Orbs,Heilende Kugeln,de
Heart of Steel,Herz aus Stahl,de
Heavy Is the Crown,Schwer ist die Krone,de
Hecho a medida,Exklusive Feinabstimmung,de
Hedef Kuklası,Übungspuppe,de
Hedefe Kilitlenen Optik,Zielerfassungslinse,de
Hedge Fund,Risikofonds,de
Hellfire Hatchet,Kriegsbeil des Höllenfeuers,de
Hemos venido a jugar,Riskante Aktionen,de
Heraldo de Zeke,Zekes Herold,de
Heraldo de las Tinieblas de Zeke,Zekes düsterer Herold,de
Heraldo desolador de Zeke,Zekes düsterer Herold,de
Herb Dynastii Promiennej Tarczy,Lichtschild-Wappen,de
Herkesin Katili,Willkürlicher Killer,de
Heroic Grab Bag,Heldenhafte Wundertüte,de
Heroiczna Torba z Różnościami,Heldenhafte Wundertüte,de
Herold Zeke'a,Zekes Herold,de
Hex Dorado de Yasuo,Yasuos Goldfeld,de
Hexagone doré de Yasuo,Yasuos Goldfeld,de
Hexagonul auriu al lui Yasuo,Yasuos Goldfeld,de
Hextech Gunblade,Hextech-Gunblade,de
Hextech Silahkılıç,Hextech-Gunblade,de
Hextech lőpenge,Hextech-Gunblade,de
Hexágono dorado de Yasuo,Yasuos Goldfeld,de
Hidra Titánica,Titanische Hydra,de
Hidra Titânica,Titanische Hydra,de
Hidra titanilor,Titanische Hydra,de
Hidra titánica,Titanische Hydra,de
Higany,Quecksilber,de
High Voltage,Hochspannung,de
Historia Powrotu do Chwały,Gelungenes Comeback,de
Hivatásos bokszoló,Preiskämpfer,de
Hiçlik Değneği,Leerenstab,de
Hiçlik Eldiveni,Leerenhandschuh,de
Hiện Thân Phản Chiếu,Gespiegelte Persona,de
Hiện Thân Phản Chiếu Cỡ Nhỏ,Kleine gespiegelte Persona,de
Hoja de furia de Guinsoo,Guinsoos Wutklinge,de
Hoja maldita,Verfluchte Klinge,de
Hojas más letales,Tödlichere Klingen,de
Hold the Line,Nicht nachlassen,de
Holofote Compartilhado do Yasuo,Yasuos „Teile das Rampenlicht“,de
Honneur du Maître de guerre,Ehre des Kriegsfürsten,de
Honor Watażki,Ehre des Kriegsfürsten,de
Honor de señor de la guerra,Ehre des Kriegsfürsten,de
Honor del Caudillo,Ehre des Kriegsfürsten,de
Honra do Mestre da Guerra,Ehre des Kriegsfürsten,de
Hordozható kohó,Tragbare Schmiede,de
Horizon Focus,Horizontfokus,de
Horizont,Horizontfokus,de
Hortlak Palası,Spektrales Entermesser,de
Hosszú távú befektetés,Auf lange Sicht,de
Hrdinská dárková taška,Heldenhafte Wundertüte,de
Hurdacının Lütfu,Gefälligkeit des Schrotthändlers,de
Hurto,Stibitzen,de
Hustler,Gauner,de
Huy Hiệu Lightshield,Lichtschild-Wappen,de
Huyết Giá,Blutzoll,de
Huyết Kiếm,Blutdürster,de
Huyết Trượng Tha Hóa,Verdorbenes vampirisches Zepter,de
Huyết Tế,Blutopfer,de
Huấn Luyện Cận Vệ,Leibwache-Training,de
Hvězdná obnova,Das geht ab,de
Hvězdné kombo,Sternen-Kombo,de
Hvězdopravec,Sterndeuter,de
Hydre titanesque,Titanische Hydra,de
Hàng Chờ Pandora,Pandoras Bank,de
Hàng Chờ Đấu Đôi,Duo-Warteschlange,de
Hành Tinh,Weltraum-Groove,de
Hào Quang Của Ahri,Ahris Aura,de
Hào Quang Nhân Vật Chính,Knallhart,de
Hármak légiója,Die Legion der Drei,de
Hármas kombó I.,Dreifaltigkeit,de
Hátsó vonal tervrajza,Blaupause für die hintere Reihe,de
Hâkim,Gebieter,de
Hâkim Amblemi,Gebieter-Emblem,de
Hình Nhân,Übungspuppe,de
Hình Nhân Hóa,Puppifizierung,de
Hình Nộm Va Chạm,Crash-Test-Dummies,de
Hút Sinh Lực,Vampir-Vitalität,de
Hücum Gürzü,Stürmerflegel,de
Hükümdarın Seçimi,Gottgesegnet,de
Hırsız Eldiveni,Handschuhe des Diebs,de
Hırsız Çetesi,Diebesbande,de
Hırsız Çetesi II,Diebesbande II,de
Hızlı Başlangıç,Kickstart,de
Hızlı Yükseliş,Siegeszug,de
Hızlı İkide İki,Zügiger Doppelkill,de
Hősies zsákbamacska,Heldenhafte Wundertüte,de
Hůl Prázdnoty,Leerenstab,de
Hướng Đến Hồi Kết,Endgame-Experte,de
Hưởng Ké Hào Quang Yasuo,Yasuos „Teile das Rampenlicht“,de
Hạ Đo Ván,Schlag zu,de
Hắc Tinh,Sternenvernichter,de
Hố Đen Tí Hon,Kleines schwarzes Loch,de
Hủy Diệt,Vernichter,de
Ia arcul meu,Du hast meinen Bogen,de
Idol interzis,Verbotener Götze,de
Idole interdite,Verbotener Götze,de
Idolo proibito,Verbotener Götze,de
Idra titanica,Titanische Hydra,de
Időtörő,Zeitbrecher,de
Időtörő embléma,Zeitbrecher-Emblem,de
Ikerőrzők,Zwillingswächter,de
Il Drago dorato,Der goldene Drache,de
Il massimo con il minimo,Min-Max,de
Il potente Mech,Der mächtige Mecha,de
Illaoi,Illaoi,de
Iluminare parțială,Teilaufstieg,de
Impermeabile sospetto,Verdächtiger Trenchcoat,de
Impianti cibernetici,Kybernetische Implantate,de
Impianto empatico,Verständnisvolles Implantat,de
Implant Współczulny,Verständnisvolles Implantat,de
Implant cybernétique,Verständnisvolles Implantat,de
Implant empatic,Verständnisvolles Implantat,de
Implante Simpático,Verständnisvolles Implantat,de
Implante Solidário,Verständnisvolles Implantat,de
Implante simpático,Verständnisvolles Implantat,de
Implantes Cibernéticos,Kybernetische Implantate,de
Implantes cibernéticos,Kybernetische Implantate,de
Implants cybernétiques,Kybernetische Implantate,de
Implanturi cibernetice,Kybernetische Implantate,de
Implanty Cybernetyczne,Kybernetische Implantate,de
Impossível Recusar,Einfach treffen,de
Improwizowana Zbroja,Improvisierte Rüstung,de
Impuesto Cognitivo,Kognitive Steuer,de
Impuesto cognitivo,Kognitive Steuer,de
In quattro e quattr'otto,Vier-Gold-Verstärkung,de
Inactividad,Abwesend,de
Inadaptados,Misfits,de
Inadaptați,Misfits,de
Inaktivitás,Abwesend,de
Incantație continuă,Fortwährende Beschwörung,de
Indiscriminate Killer,Willkürlicher Killer,de
Indomable,Der Unbeugsame,de
Indomável,Der Unbeugsame,de
Infinity Edge,Klinge der Unendlichkeit,de
Infinity Protection,Schutz der Unendlichkeit,de
Inicio Veloz,Kickstart,de
Inimă de oțel,Herz aus Stahl,de
Initiateur,Frontkämpfer,de
Innervating Locket,Verstärkendes Amulett,de
Instinct d'Evelynn,Evelynns Instinkt,de
Instinctul lui Evelynn,Evelynns Instinkt,de
Instinto de Evelynn,Evelynns Instinkt,de
Instynkt Evelynn,Evelynns Instinkt,de
Insígnia do Lumescudo,Lichtschild-Wappen,de
Intermediar,Kanalisierer,de
Invadatorul Zed,Eindringling Zed,de
Invader Zed,Eindringling Zed,de
Invasión de Zed,Eindringling Zed,de
Invasor Zed,Eindringling Zed,de
Inversión,Investiert,de
Invested,Investiert,de
Investice,Investiert,de
Investimento,Investiert,de
Investissement,Investiert,de
Investissement sur le futur,Vorausdenken,de
Investitura,Investiert,de
Investiční fond,Risikofonds,de
Investiție,Investiert,de
Inwestycja,Auf lange Sicht,de
Início Rápido,Kickstart,de
Ionic Spark,Ionischer Funke,de
Ionos szikra,Ionischer Funke,de
Iontová jiskra,Ionischer Funke,de
Iron Assets,Eiserne Güter,de
Isteni párbajhős,Göttlicher Duellant,de
Istennő könnycseppje,Träne der Göttin,de
Istenáldotta,Gottgesegnet,de
Istinto di Evelynn,Evelynns Instinkt,de
Item Grab Bag,Gegenstand-Wundertüte,de
Itens de Pandora,Pandoras Gegenstände,de
Iubire nezdruncinată,Unerschütterliches Herz,de
Işıltılı Serseri,Strahlender Halunke,de
JEDU SI TO SVOJE,"KEIN UMSEHEN, KEIN WECHSELN",de
Ja Gram Solo,Solo-Leveling,de
Jaf,Stibitzen,de
Jaful componentelor,Komponentenraub,de
Jakim Kosztem,Zu welchem Preis,de
Jax,Jax,de
Jaximus,Nach dem Himmel greifen,de
"Jeden buff, dva buffy","Ein Buff, zwei Buff",de
"Jedna, dva, tři","Eins, zwei, drei",de
Jeu de patience,Geduld ist eine Tugend,de
Jeweled Gauntlet,Juwelenbesetzter Handschuh,de
Jeweled Lotus,Juwelenbesetzter Lotus,de
Jhin,Jhin,de
Jinx,Jinx,de
Jogada Levemente Mágica,Etwas magische Aktualisierung,de
Jogada Mágica,Ein magischer Wurf,de
Jogada de Urf,Urfs Gambit,de
Joia da Ruína,Pestjuwel,de
Jonowa Iskra,Ionischer Funke,de
Jour de relance,Aktualisierungstaumel,de
Joya Maldita,Pestjuwel,de
Joya de la plaga,Pestjuwel,de
Joyau putréfiant,Pestjuwel,de
Jugadas arriesgadas,Riskante Aktionen,de
Juge stellaire,Gebieter,de
Juguito de Gorrito,Cappa-Trank,de
Juramento del Protector,Schwur des Beschützers,de
Juramento do Cavaleiro,Ritterschwur,de
Juramento do Protetor,Schwur des Beschützers,de
Jurământul protectorului,Schwur des Beschützers,de
Jus chapi-chapo,Cappa-Trank,de
Just Hit,Einfach treffen,de
Justice critique,Vergeltung,de
Jádro obchodu,Kommerzkern,de
Jádro úsvitu,Dämmerkern,de
Jó sorozat,Das geht ab,de
Jóbarát rendelésre,Baue einen Begleiter,de
Jós,Orakel,de
Jótékony visszhang,Heilende Echos,de
K. N. kard,Riesenschwert,de
K. V. meč,Riesenschwert,de
K.W. Miecz,Riesenschwert,de
Kaderbaz,Schicksalsweber,de
Kahraman Çekilişi,Heldenhafte Wundertüte,de
Kahuna,Kahunahuna,de
Kahunahuna,Kahunahuna,de
Kai'Sa,Kai'Sa,de
Kamekameha,Kahunahuna,de
Kamienna Płyta Gargulca,Steinpanzer des Wasserspeiers,de
Kamizelka Cierniowa,Dornenweste,de
Kamizelka Kolcza,Kettenweste,de
Kan Adağı,Blutopfer,de
Kan Bedeli,Blutzoll,de
Kanasusamış,Blutdürster,de
Kanciarz,Gauner,de
Kanoucí slzy,Fließende Tränen,de
Kapelusze Zabójcze jak Nigdy,Tödlichere Hauben,de
Karanlık Leydi,Dunkle Dame,de
Kararlı Yürek,Unerschütterliches Herz,de
Karayel,Zephir,de
Kardkovács,Schwertschmied,de
Kardszállítmány,Schwertüberfluss,de
Karma,Karma,de
Kayle felmagasztosulása,Kayles Hochgefühl,de
Kayle ragyogó felmagasztosulása,Kayles strahlendes Hochgefühl,de
Kayle áldása,Kayles Segen,de
Kayle's Boon,Kayles Segen,de
Kayle's Exaltation,Kayles Hochgefühl,de
Kayle's Radiant Exaltation,Kayles strahlendes Hochgefühl,de
Kayle'ın Işıltılı Yüceliği,Kayles strahlendes Hochgefühl,de
Kayle'ın Lütfu,Kayles Segen,de
Kayle'ın Yüceliği,Kayles Hochgefühl,de
Kaylin dar,Kayles Segen,de
Kaylino povznesení,Kayles Hochgefühl,de
Kaylino zářivé povznesení,Kayles strahlendes Hochgefühl,de
Kaz Gelecek Yerden...,Riskante Aktionen,de
Kedi Olalı Bir Fare,Zu etwas nütze,de
Kedvez a szerencse,Wie ist es um dein Glück bestellt?,de
Kefaret Ruhu,Geist der Erlösung,de
Kemer Fazlalığı,Gürtel im Überfluss,de
Kereskedelmi központ,Kommerzkern,de
Keresők karvértje,Armschutz des Suchenden,de
Keskin Nişancı,Scharfschütze,de
Keskin Nişancı Amblemi,Scharfschütze-Emblem,de
Keşif Gezisi,Expedition,de
Khiên Hoàng Hôn,Ägide der Abenddämmerung,de
Khiên Hừng Đông,Ägide der Morgendämmerung,de
Khiên Đơn Đấu,Solo-Steinpanzer,de
Kho Báu Chôn Giấu,Vergrabene Schätze,de
Kho Báu Sắt,Eiserne Güter,de
Khu Giao Dịch,Handelssektor,de
Khuyến Mãi Kinh Nghiệm,Neue Stufe!,de
Khéo Tay Hay Làm,Raffinierte Herstellung,de
Khảm Bảo Thạch,Juwelenbesetzter Lotus,de
Khế Ước Vĩnh Hằng,Ewiger Pakt,de
Khổng Lồ Hóa,Winzige Titanen,de
Khổng Lồ Tí Hon,Winzigster Titan,de
Khởi Động Nhanh,Kickstart,de
Kibernetikus fellövő,Kybernetische Verbindung,de
Kibernetikus implantátumok,Kybernetische Implantate,de
Kick Start,Kickstart,de
"Kicsi, de halálos","Winzig, aber tödlich",de
Kihívó,Herausforderer,de
Kihívó embléma,Herausforderer-Emblem,de
Kihívó mód,Herausforderer-Modus,de
Kiirtó,Vernichter,de
Kim Long,Der goldene Drache,de
Kimaxolt összeállítás,Maximale Ausrüstung,de
Kincsvadászat,Schatzjagd,de
Kindred,Kindred,de
Kiralık Katil,Auftragsmörder,de
Kis zsákbamacska,Kleine Wundertüte,de
Kiên Nhẫn Của Ekko,Ekkos Geduld,de
Kiên Nhẫn Học Tập,Patientenstudie,de
Kiên Nhẫn Là Một Đức Tính,Geduld ist eine Tugend,de
Kişiselleştirme Fırsatı,Exklusive Feinabstimmung,de
Kiếm B.F.,Riesenschwert,de
Kiếm Cong,Verfluchte Klinge,de
Kiếm Súng Hextech,Hextech-Gunblade,de
Kiếm Tai Ương,Fluch des Lichs,de
Kiếm Thuật Của Yasuo,Yasuos Klingentanz,de
Kiếm Tử Thần,Tödlichere Klingen,de
Kiếm Tử Thần,Klinge des Todes,de
Klejnot Rozpadu,Pestjuwel,de
Klenot nákazy,Pestjuwel,de
Knight's Vow,Ritterschwur,de
Kniha vlastností,Wälzer der Attribute,de
Kognitivní přetížení,Kognitive Überladung,de
Kognitivní zátěž,Kognitive Steuer,de
Kognitív teher,Kognitive Steuer,de
Kognitív túlterhelés,Kognitive Überladung,de
Kolejka Duo,Duo-Warteschlange,de
Koleżcy,Kleine Freunde,de
Kolosalna Hydra,Titanische Hydra,de
Komutan,Kommandant,de
Koniec Rozumu,Ende der Weisheit,de
Konserwator Biomaterii,Biomassebewahrer,de
Konto Oszczędnościowe,Sparkonto,de
Konzervátor biomateriálu,Biomassebewahrer,de
Kopyalama Süreci,Klonprogramm,de
Korai tanulságok,Frühe Erkenntnisse,de
Korbacz Napastnika,Stürmerflegel,de
Korona Taktyka,Krone des Taktikers,de
Korona Zawsze Będzie Ciążyć,Schwer ist die Krone,de
Koronaőr,Kronwacht,de
Koroze,Korrosion,de
Korozja,Korrosion,de
Korozyon,Korrosion,de
Korrózió,Korrosion,de
Korszak,Epoche,de
Koruma Eğitimi,Leibwache-Training,de
Korunní stráž,Kronwacht,de
Koruyucunun Müttefiki,Verbündeter des Beschützers,de
Kosa Statikka,Statikks Stich,de
Kosmický restart,Kosmischer Neubeginn,de
Kosmiczny Restart,Kosmischer Neubeginn,de
Kosmofaza,Weltraum-Groove,de
Kostur Archanioła,Stab des Erzengels,de
Kostur Pustki,Leerenstab,de
Kostur Serafina,Flügelstab,de
Kosturnik,Stabschmied,de
Kouzelný hod,Ein magischer Wurf,de
Kovácsolj barátot,Schmiede einen Freund,de
Kozmik Başlangıç,Kosmischer Neubeginn,de
Kozmikus újraindítás,Kosmischer Neubeginn,de
Kraken'in Öfkesi,Zorn des Kraken,de
Kraken's Fury,Zorn des Kraken,de
Krakenův hněv,Zorn des Kraken,de
Kraliyet Başlığı,Kronwacht,de
Krev za krev,Blutzoll,de
Kritický úspěch,Kritischer Erfolg,de
Kritik Başarı,Kritischer Erfolg,de
Kritikus siker,Kritischer Erfolg,de
Krmení plamenů,Schüre das Feuer,de
Kroužková vesta,Kettenweste,de
Krvavá oběť,Blutopfer,de
Krvežíznivec,Blutdürster,de
Krwiopijec,Blutdürster,de
Krytyczny Sukces,Kritischer Erfolg,de
Księga Cech,Wälzer der Attribute,de
Kuchnia Taktyka,Taktikerküche,de
Kukiełka Cienia,Schattenpuppe,de
Kukla Yağmuru!,Crash-Test-Dummies,de
Kuklaya Dönüştür,Puppifizierung,de
Kukła Treningowa,Übungspuppe,de
Kukły do Testów Wypadkowych,Crash-Test-Dummies,de
Kule,Der Turm,de
Kusursuzluk Arayışı,Min-Max,de
Kutilův dar,Gefälligkeit des Schrotthändlers,de
Kybernetická linka,Kybernetische Verbindung,de
Kybernetické implantáty,Kybernetische Implantate,de
Kártyacsomag,Booster-Packung,de
Kâhin,Orakel,de
Kék erősítés,Blauer Buff,de
Kích Cỡ Là Quan Trọng,Größe ist alles,de
Kính Khóa Mục Tiêu,Zielerfassungslinse,de
Kính Nhắm Ma Pháp,Horizontfokus,de
Könnyek patakja,Heul doch …,de
Könyörtelen költség,Boshafte Monetarisierung,de
Kötü Niyetli Kazanç,Boshafte Monetarisierung,de
Kötü Yazılım Matrisi,Malware-Matrix,de
Közös gyakorlás,Puppifizierung,de
Küldetés újrakezdése,Wiederaufnahme der Mission,de
Küçük Benlik Aynası,Kleine gespiegelte Persona,de
Kılavuz,Hirte,de
Kılavuz Amblemi,Hirte-Emblem,de
Kılçık,Gräte,de
Kılıç Fazlalığı,Schwertüberfluss,de
Kılıç İşçisi,Schwertschmied,de
Kırmızı Güçlendirme,Roter Buff,de
Kısmen Büyülü Zar,Etwas magische Aktualisierung,de
Kısmi Yükseliş,Teilaufstieg,de
Kıymetli Metaller,Eiserne Güter,de
Kızartma Tavası,Bratpfanne,de
Kẻ Sống Sót,Überlebender,de
Kết Nối Drone,Drohnenverbindung,de
Kết Nối Gián Đoạn,Verfehlte Verbindung,de
Kề Vai Sát Cánh,Wir halten zusammen,de
Kỳ Vọng Bất Ngờ,Erwartetes Unerwartetes,de
Kỷ Nguyên,Epoche,de
L'Albero dei tratti,Der Attributsbaum,de
L'amour du risque,Riskante Aktionen,de
L'atteso inaspettato,Erwartetes Unerwartetes,de
L'indomabile,Der Unbeugsame,de
L'indomptable,Der Unbeugsame,de
L'onore del Signore della guerra,Ehre des Kriegsfürsten,de
L'uovo dorato,Das goldene Ei,de
La Bramasangue,Blutdürster,de
La Paciencia es una Virtud,Geduld ist eine Tugend,de
La Sanguinaria,Blutdürster,de
La Torre,Der Turm,de
La Tour,Der Turm,de
La cumpărături,Einkaufsbummel,de
La espera merece la pena,Das Warten wert,de
La fortuna te sonríe,Wie ist es um dein Glück bestellt?,de
La legge della mazza,Der Wille des Hammers,de
La paciencia es una virtud,Geduld ist eine Tugend,de
La pazienza è una virtù,Geduld ist eine Tugend,de
La torre,Der Turm,de
La trama lo protege,Knallhart,de
La unión hace la fuerza,Zusammenarbeit,de
Lacrima della dea,Träne der Göttin,de
Lacrima zeiței,Träne der Göttin,de
Lacrimi curgătoare,Fließende Tränen,de
Ladino,Schurke,de
Lama maledetta,Verfluchte Klinge,de
Lama mortale,Klinge des Todes,de
Lame d'infini,Klinge der Unendlichkeit,de
Lame enragée de Guinsoo,Guinsoos Wutklinge,de
Lame funeste,Klinge des Todes,de
Lame maudite,Verfluchte Klinge,de
Lame più letali,Tödlichere Klingen,de
Lame rotanti,Flimmerklingen,de
Lames tueuses,Tödlichere Klingen,de
Lance de Shojin,Speer von Shojin,de
Lancea lui Shojin,Speer von Shojin,de
Lancer de dés,Erwartetes Unerwartetes,de
Lancia di Shojin,Speer von Shojin,de
Lanetli Kılıç,Verfluchte Klinge,de
Lanetli Taç,Verfluchte Krone,de
Lanterna di Thresh,Threshs Laterne,de
Lanterna do Thresh,Threshs Laterne,de
Lanterne de Thresh,Threshs Laterne,de
Lanza de Shojin,Speer von Shojin,de
Lança de Shojin,Speer von Shojin,de
Largo plazo,Auf lange Sicht,de
Larme de la déesse,Träne der Göttin,de
Larmes à gogo,Fließende Tränen,de
Last Whisper,Letzter Atemzug,de
Lastrapietra del gargoyle,Steinpanzer des Wasserspeiers,de
Latarnia Thresha,Threshs Laterne,de
Late Game Scaling,Skalierung im späten Spiel,de
Late Game Specialist,Endgame-Experte,de
Latent Forge,Latente Schmiede,de
Le Méga-mecha,Der mächtige Mecha,de
Le dimensioni contano,Größe ist alles,de
Le prix du sang,Geld fürs Mittagessen,de
LeBlanc,LeBlanc,de
Lecciones de Boxeo,Boxunterricht,de
Lecsapó buzogány,Stürmerflegel,de
Leczące Echo,Heilende Echos,de
Leczące Kule,Heilende Kugeln,de
Lecții de box,Boxunterricht,de
Legie tří,Die Legion der Drei,de
Legion Trójek,Die Legion der Drei,de
Legion of Threes,Die Legion der Drei,de
Legione dei tre,Die Legion der Drei,de
Legiunea de trei,Die Legion der Drei,de
Legião de Três,Die Legion der Drei,de
Legión de Tres,Die Legion der Drei,de
Legión del tres,Die Legion der Drei,de
Legjobb barátok,Beste Freunde,de
Legământul cavalerului,Ritterschwur,de
Legături ratate,Verfehlte Verbindung,de
Lekce v boxu,Boxunterricht,de
Lekko Magiczny Rzut,Etwas magische Aktualisierung,de
Lekésett csatlakozás,Verfehlte Verbindung,de
Lelkek ébredése,Seelenerwachen,de
Lendületes kezdés,Kickstart,de
Lenyúlás,Stibitzen,de
Leo Hạng,Immer höher hinauf,de
Leona,Leona,de
Lesser Mirrored Persona,Kleine gespiegelte Persona,de
Level Up!,Neue Stufe!,de
Leveleando en solitario,Solo-Leveling,de
Lezioni di pugilato,Boxunterricht,de
Leçons de combat,Frühe Erkenntnisse,de
Leże Barona,Versteck des Barons,de
Liaison cybernétique,Kybernetische Verbindung,de
Liaison de drone,Drohnenverbindung,de
Lich Bane,Fluch des Lichs,de
Lich Boğan,Fluch des Lichs,de
Lightshield Arması,Lichtschild-Wappen,de
Lightshield Crest,Lichtschild-Wappen,de
Ligne de front,Boxunterricht,de
Limiar da Noite,Saum der Nacht,de
Limite da Razão,Ende der Weisheit,de
Linceul d'apaisement,Tuch der Stille,de
Linceul de la congruence,Abendschleier,de
Lineup,Aufstellung,de
Linh Hoạt,Flexibel,de
Linh Hồn Chuộc Tội,Geist der Erlösung,de
Linh Thú Vào Bếp,Taktikerküche,de
Linie de înaltă tensiune,Hochspannung,de
Linterna de Thresh,Threshs Laterne,de
Liquidación,Schlussverkauf,de
Lissandra,Lissandra,de
Listă duo,Duo-Warteschlange,de
Lithoplastron de gargouille,Steinpanzer des Wasserspeiers,de
Lithoplastron solo,Solo-Steinpanzer,de
Litinová pánev,Bratpfanne,de
Little Buddies,Kleine Freunde,de
Living Forge,Lebende Schmiede,de
Liên Hoàn Tinh Tú,Sternen-Kombo,de
Llamada al caos,Ruf des Chaos,de
Llamado al Caos,Ruf des Chaos,de
Llora Todo lo que Quieras,Heul doch …,de
Locket of the Iron Solari,Amulett der eisernen Solari,de
Longo Prazo,Auf lange Sicht,de
Loto Adornado,Juwelenbesetzter Lotus,de
Loto enjoyado,Juwelenbesetzter Lotus,de
Loto ingioiellato,Juwelenbesetzter Lotus,de
Lottatore professionista,Preiskämpfer,de
Lotus cu nestemate,Juwelenbesetzter Lotus,de
Lotus précieux,Juwelenbesetzter Lotus,de
Loupež základních předmětů,Komponentenraub,de
Lourde est la couronne,Schwer ist die Krone,de
Lov pokladů,Schatzjagd,de
Lovagi eskü,Ritterschwur,de
Lovcův dráp,Klaue des Meuchlers,de
Luchador,Raufbold,de
Lucidité,Klarer Geist,de
Lucky Gloves,Glückshandschuhe,de
Luden vihara,Ludens Sturm,de
Luden'in Çığlığı,Ludens Sturm,de
Luden's Tempest,Ludens Sturm,de
Ludenova bouře,Ludens Sturm,de
Luksusowa Subskrypcja,Luxus-Abonnement,de
Lulu,Lulu,de
Lumina stelelor,Sterndeuter,de
Lunch Money,Geld fürs Mittagessen,de
Lunetist,Scharfschütze,de
Lungimiranza,Vorausdenken,de
Lustrzana Osobowość,Gespiegelte Persona,de
Lutador,Raufbold,de
Lutador Profissional,Preiskämpfer,de
Luvas da Sorte,Glückshandschuhe,de
Luvas do Ladrão,Handschuhe des Diebs,de
Luvas do Pugilista,Kampfhandschuhe,de
Luvinhas,Fäustlinge,de
Luxury Subscription,Luxus-Abonnement,de
Luxus előfizetés,Luxus-Abonnement,de
Luxusní předplatné,Luxus-Abonnement,de
Lá Chắn Chiến Thuật,Schild des Taktikers,de
Lábrate un camino,Bahne dir den Weg,de
Lágrima da Deusa,Träne der Göttin,de
Lágrima de la Diosa,Träne der Göttin,de
Lágrima de la diosa,Träne der Göttin,de
Lágrimas Abundantes,Fließende Tränen,de
Lángoló kohó,Lebende Schmiede,de
Lâmina Amaldiçoada,Verfluchte Klinge,de
Lâmina Mortal,Klinge des Todes,de
Lâmina da Fúria de Guinsoo,Guinsoos Wutklinge,de
Lâminas Fatais,Tödlichere Klingen,de
Légion des trois,Die Legion der Drei,de
Lélek,Anima,de
Lélek embléma,Anima-Emblem,de
Lélekparancsnok,Anima-Kommandant,de
Léčivá oka,Heilende Kugeln,de
Léčivé ozvěny,Heilende Echos,de
Lò Rèn Thăng Hoa,Unübertreffliche Schmiede,de
Lò Rèn Thần Thoại,Tragbare Schmiede,de
Lò Rèn Tiềm Ẩn,Latente Schmiede,de
Lótus Adornada,Juwelenbesetzter Lotus,de
Lõi Bình Minh,Dämmerkern,de
Lüks Aboneliği,Luxus-Abonnement,de
Lấy Công Bù Thủ,Glaskanone,de
Lập Đội,Zusammenarbeit,de
Lễ Vật Tái Chế,Gefälligkeit des Schrotthändlers,de
Lệ Lưu Ly,Fließende Tränen,de
Lệch Chuẩn,Misfits,de
Lồng Đèn Của Thresh,Threshs Laterne,de
Lời Thề Hiệp Sĩ,Ritterschwur,de
Lời Thề Hộ Vệ,Schwur des Beschützers,de
