source,target,tgt_lng
Kék erősítés,푸른 파수꾼,ko
Kích Cỡ Là Quan Trọng,크기의 중요성,ko
Kính Khóa Mục Tiêu,표적 고정 광학 장치,ko
Kính Nhắm Ma Pháp,지평선의 초점,ko
Könnyek patakja,실컷 울어봐라,ko
Könyörtelen költség,악의적 수익 창출,ko
Kötü Niyetli Kazanç,악의적 수익 창출,ko
Kötü Yazılım Matrisi,악성코드 매트릭스,ko
Közös gyakorlás,훈련 봇 변환,ko
Küldetés újrakezdése,임무 재시작,ko
Küçük Benlik Aynası,하급 거울의 환영,ko
Kılavuz,길잡이,ko
Kılavuz Amblemi,길잡이 상징,ko
Kılçık,생선대가리,ko
Kılıç Fazlalığı,넘치는 대검,ko
Kılıç İşçisi,검 제작자,ko
Kırmızı Güçlendirme,붉은 덩굴정령,ko
Kısmen Büyülü Zar,약간 신비한 주사위,ko
Kısmi Yükseliş,불완전한 초월,ko
Kıymetli Metaller,유용한 금속,ko
Kızartma Tavası,프라이팬,ko
Kẻ Sống Sót,생존자,ko
Kết Nối Drone,드론 업링크,ko
Kết Nối Gián Đoạn,연결 불가,ko
Kề Vai Sát Cánh,하나로 뭉치는 거지,ko
Kỳ Vọng Bất Ngờ,예상된 예상 밖의 결과,ko
Kỷ Nguyên,새로운 시대,ko
L'Albero dei tratti,특성 나무,ko
L'amour du risque,위험한 행보,ko
L'atteso inaspettato,예상된 예상 밖의 결과,ko
L'indomabile,불굴,ko
L'indomptable,불굴,ko
L'onore del Signore della guerra,대장군의 명예,ko
L'uovo dorato,황금 알,ko
La Bramasangue,피바라기,ko
La Paciencia es una Virtud,참는 자에게 복을,ko
La Sanguinaria,피바라기,ko
La Torre,탑,ko
La Tour,탑,ko
La cumpărături,흥청망청,ko
La espera merece la pena,기다림의 미학,ko
La fortuna te sonríe,행운의 기운,ko
La legge della mazza,철퇴의 의지,ko
La paciencia es una virtud,참는 자에게 복을,ko
La pazienza è una virtù,참는 자에게 복을,ko
La torre,탑,ko
La trama lo protege,주인공 버프,ko
La unión hace la fuerza,협력,ko
Lacrima della dea,여신의 눈물,ko
Lacrima zeiței,여신의 눈물,ko
Lacrimi curgătoare,흐르는 눈물,ko
Ladino,불한당,ko
Ladungstransfer,전하 이동,ko
Lama maledetta,저주받은 칼날,ko
Lama mortale,죽음의 검,ko
Lame d'infini,무한의 대검,ko
Lame enragée de Guinsoo,구인수의 격노검,ko
Lame funeste,죽음의 검,ko
Lame maudite,저주받은 칼날,ko
Lame più letali,치명적인 칼날,ko
Lame rotanti,명멸검,ko
Lames tueuses,치명적인 칼날,ko
Lance de Shojin,쇼진의 창,ko
Lancea lui Shojin,쇼진의 창,ko
Lancer de dés,예상된 예상 밖의 결과,ko
Lancia di Shojin,쇼진의 창,ko
Lanetli Kılıç,저주받은 칼날,ko
Lanetli Taç,저주받은 왕관,ko
Lanterna di Thresh,쓰레쉬의 랜턴,ko
Lanterna do Thresh,쓰레쉬의 랜턴,ko
Lanterne de Thresh,쓰레쉬의 랜턴,ko
Lanza de Shojin,쇼진의 창,ko
Lança de Shojin,쇼진의 창,ko
Largo plazo,장기 투자,ko
Larme de la déesse,여신의 눈물,ko
Larmes à gogo,흐르는 눈물,ko
Last Whisper,최후의 속삭임,ko
Lastrapietra del gargoyle,가고일 돌갑옷,ko
Latarnia Thresha,쓰레쉬의 랜턴,ko
Late Game Scaling,후반 성장,ko
Late Game Specialist,후반 전문가,ko
Latent Forge,신중한 제작,ko
Latente Schmiede,신중한 제작,ko
Le Méga-mecha,거대 메크 로봇,ko
Le dimensioni contano,크기의 중요성,ko
Le prix du sang,점심값,ko
LeBlanc,르블랑,ko
Lebende Schmiede,간이 대장간,ko
Lecciones de Boxeo,권투 교습,ko
Lecsapó buzogány,타격대의 철퇴,ko
Leczące Echo,회복의 메아리,ko
Leczące Kule,회복의 구,ko
Lecții de box,권투 교습,ko
Leerenhandschuh,공허 건틀릿,ko
Leerenstab,공허의 지팡이,ko
Legie tří,3단계 군단,ko
Legion Trójek,3단계 군단,ko
Legion of Threes,3단계 군단,ko
Legione dei tre,3단계 군단,ko
Legiunea de trei,3단계 군단,ko
Legião de Três,3단계 군단,ko
Legión de Tres,3단계 군단,ko
Legión del tres,3단계 군단,ko
Legjobb barátok,단짝,ko
Legământul cavalerului,기사의 맹세,ko
Legături ratate,연결 불가,ko
Leibwache-Training,경호대 훈련,ko
Lekce v boxu,권투 교습,ko
Lekko Magiczny Rzut,약간 신비한 주사위,ko
Lekésett csatlakozás,연결 불가,ko
Lelkek ébredése,영혼 각성,ko
Lendületes kezdés,시동 걸기,ko
Lenyúlás,슬쩍하기,ko
Leo Hạng,서열 상승,ko
Leona,레오나,ko
Lesser Mirrored Persona,하급 거울의 환영,ko
Letzter Atemzug,최후의 속삭임,ko
Level Up!,레벨 업!,ko
Leveleando en solitario,나 혼자 레벨업,ko
Lezioni di pugilato,권투 교습,ko
Leçons de combat,조기 교육,ko
Leże Barona,남작의 소굴,ko
Liaison cybernétique,사이버네틱 통신,ko
Liaison de drone,드론 업링크,ko
Lich Bane,리치베인,ko
Lich Boğan,리치베인,ko
Lichtschild-Wappen,라이트실드 문장,ko
Lightshield Arması,라이트실드 문장,ko
Lightshield Crest,라이트실드 문장,ko
Ligne de front,권투 교습,ko
Limiar da Noite,밤의 끝자락,ko
Limite da Razão,마법사의 최후,ko
Linceul d'apaisement,침묵의 장막,ko
Linceul de la congruence,저녁갑주,ko
Lineup,정렬,ko
Linh Hoạt,유연함,ko
Linh Hồn Chuộc Tội,구원의 영혼,ko
Linh Thú Vào Bếp,전략가의 주방,ko
Linie de înaltă tensiune,고전압,ko
Linterna de Thresh,쓰레쉬의 랜턴,ko
Liquidación,급매,ko
Lissandra,리산드라,ko
Listă duo,2인조,ko
Lithoplastron de gargouille,가고일 돌갑옷,ko
Lithoplastron solo,고독한 방패,ko
Litinová pánev,프라이팬,ko
Little Buddies,작은 친구들,ko
Living Forge,간이 대장간,ko
Liên Hoàn Tinh Tú,별빛 연계,ko
Llamada al caos,혼돈의 부름,ko
Llamado al Caos,혼돈의 부름,ko
Llora Todo lo que Quieras,실컷 울어봐라,ko
Locket of the Iron Solari,강철의 솔라리 펜던트,ko
Longo Prazo,장기 투자,ko
Loto Adornado,보석 연꽃,ko
Loto enjoyado,보석 연꽃,ko
Loto ingioiellato,보석 연꽃,ko
Lottatore professionista,파이트 머니,ko
Lotus cu nestemate,보석 연꽃,ko
Lotus précieux,보석 연꽃,ko
Loupež základních předmětů,조합 아이템 강탈,ko
Lourde est la couronne,왕관의 무게,ko
Lov pokladů,보물 사냥,ko
Lovagi eskü,기사의 맹세,ko
Lovcův dráp,자객의 발톱,ko
Luchador,싸움꾼,ko
Lucidité,맑은 정신,ko
Lucky Gloves,행운의 장갑,ko
Luden vihara,루덴의 폭풍,ko
Luden'in Çığlığı,루덴의 폭풍,ko
Luden's Tempest,루덴의 폭풍,ko
Ludenova bouře,루덴의 폭풍,ko
Ludens Sturm,루덴의 폭풍,ko
Luksusowa Subskrypcja,호화로운 정기 구독,ko
Lulu,룰루,ko
Lumina stelelor,별돌보미,ko
Lunch Money,점심값,ko
Lunetist,저격수,ko
Lungimiranza,미래 지향적 사고,ko
Lustrzana Osobowość,거울의 환영,ko
Lutador,싸움꾼,ko
Lutador Profissional,파이트 머니,ko
Luvas da Sorte,행운의 장갑,ko
Luvas do Ladrão,도적의 장갑,ko
Luvas do Pugilista,연습용 장갑,ko
Luvinhas,방한 장갑,ko
Luxury Subscription,호화로운 정기 구독,ko
Luxus előfizetés,호화로운 정기 구독,ko
Luxus-Abonnement,호화로운 정기 구독,ko
Luxusní předplatné,호화로운 정기 구독,ko
Lá Chắn Chiến Thuật,전략가의 방패,ko
Lábrate un camino,길을 내라,ko
Lágrima da Deusa,여신의 눈물,ko
Lágrima de la Diosa,여신의 눈물,ko
Lágrima de la diosa,여신의 눈물,ko
Lágrimas Abundantes,흐르는 눈물,ko
Lángoló kohó,간이 대장간,ko
Lâmina Amaldiçoada,저주받은 칼날,ko
Lâmina Mortal,죽음의 검,ko
Lâmina da Fúria de Guinsoo,구인수의 격노검,ko
Lâminas Fatais,치명적인 칼날,ko
Légion des trois,3단계 군단,ko
Lélek,동물특공대,ko
Lélek embléma,동물특공대 상징,ko
Lélekparancsnok,동물특공대 지휘관,ko
Léčivá oka,회복의 구,ko
Léčivé ozvěny,회복의 메아리,ko
Lò Rèn Thăng Hoa,신성한 대장간,ko
Lò Rèn Thần Thoại,휴대용 대장간,ko
Lò Rèn Tiềm Ẩn,신중한 제작,ko
Lótus Adornada,보석 연꽃,ko
Lõi Bình Minh,새벽심장,ko
Lüks Aboneliği,호화로운 정기 구독,ko
Lấy Công Bù Thủ,유리 대포,ko
Lập Đội,협력,ko
Lễ Vật Tái Chế,고철 수집가의 은총,ko
Lệ Lưu Ly,흐르는 눈물,ko
Lệch Chuẩn,반항아,ko
Lồng Đèn Của Thresh,쓰레쉬의 랜턴,ko
Lời Thề Hiệp Sĩ,기사의 맹세,ko
Lời Thề Hộ Vệ,수호자의 맹세,ko
Lựa Chọn Độc Quyền,특별 맞춤 설정,ko
M.C. Spada,B.F. 대검,ko
Ma Thuật Đan Kết,얽힌 마법,ko
Ma Trận Mã Độc,악성코드 매트릭스,ko
Mace's Will,철퇴의 의지,ko
Maceracının Pazubendi,추적자의 팔목 보호대,ko
Machadinha Infernal,지옥불 손도끼,ko
Maestro Yi,마스터 이,ko
Magasfeszültség,고전압,ko
Magasztos kaland,고귀한 모험,ko
Magia Tejida,얽힌 마법,ko
Magia entretejida,얽힌 마법,ko
Magiczny Rzut,마법 주사위,ko
Magie întrepătrunsă,얽힌 마법,ko
Magitechnická puškočepel,마법공학 총검,ko
Mailles en or,황금 드래곤,ko
Main de la justice,정의의 손길,ko
Makeshift Armor,임시변통 방어구,ko
Mal Kurtarma,재활용 쓰레기통,ko
Malandro Radiante,찬란한 장난꾸러기,ko
Maldición del Liche,리치베인,ko
Mali Tytani,꼬마 거인,ko
Malicious Monetization,악의적 수익 창출,ko
Malware Matrix,악성코드 매트릭스,ko
Malware-Matrix,악성코드 매트릭스,ko
Malwarová matice,악성코드 매트릭스,ko
Malá dárková taška,작은 꾸러미,ko
Malí kámoši,작은 친구들,ko
Mana magique,얽힌 마법,ko
Manechin de antrenament,훈련 봇,ko
Manechine animate,충돌 시험용 봇,ko
Manechinizare,훈련 봇 변환,ko
Mangual del Guerrero,타격대의 철퇴,ko
Mangual del guerrero,타격대의 철퇴,ko
Mangual do Guerreiro,타격대의 철퇴,ko
Mannequin d'entraînement,훈련 봇,ko
Mannequinification,훈련 봇 변환,ko
Mannequins de choc,충돌 시험용 봇,ko
Mano de la Justicia,정의의 손길,ko
Mano de la justicia,정의의 손길,ko
Mano della giustizia,정의의 손길,ko
Manopla Adornada,보석 건틀릿,ko
Manopla do Vazio,공허 건틀릿,ko
Manteau de Négatron,음전자 망토,ko
Manteau de la nuit,밤의 끝자락,ko
Mantello del Sole,태양불꽃 망토,ko
Mantello dello stratega,전략가의 망토,ko
Mantello di Negatron,음전자 망토,ko
Mantenerse unidos,단결된 의지,ko
Mantenha a Posição,진형 유지,ko
Manter a União,단결된 의지,ko
Mantia tacticianului,전략가의 망토,ko
Mantie Negatron,음전자 망토,ko
Mantie solară,태양불꽃 망토,ko
Manto da Imobilidade,침묵의 장막,ko
Manto de Quietud,침묵의 장막,ko
Manto del Ocaso,저녁갑주,ko
Mantén la Posición,진형 유지,ko
Maokai,마오카이,ko
Maratona de Compras,흥청망청,ko
Marauder,습격자,ko
Marauder Emblem,습격자 상징,ko
Maraudeur,습격자,ko
Marchando un doble,2만한 가치,ko
Mare și amenințătoare,거대하고 강력한,ko
Marguereep,꼬마 정령,ko
Marioneta Sombría,그림자 꼭두각시,ko
Marioneta en las sombras,그림자 꼭두각시,ko
"Marioneta, to jsem já",훈련 봇 변환,ko
Marionete das Sombras,그림자 꼭두각시,ko
Marodeur,습격자,ko
Marodeur-Emblem,습격자 상징,ko
Martalóc,습격자,ko
Martalóc embléma,습격자 상징,ko
Maruderzy,습격자,ko
Master Yi,마스터 이,ko
Masz Mój Łuk,활의 수호자,ko
Mata-Gigantes,거인 학살자,ko
Matador de Aluguel,청부 살인마,ko
Matrice,악성코드 매트릭스,ko
Matrice malware,악성코드 매트릭스,ko
Matriz de Malware,악성코드 매트릭스,ko
Matriz de malware,악성코드 매트릭스,ko
Matryca Wirusa,악성코드 매트릭스,ko
Mavi Güçlendirme,푸른 파수꾼,ko
Max Build,극대화 빌드,ko
Maximale Ausrüstung,극대화 빌드,ko
May the Fours Be With You,4가 함께하길,ko
Mazzafrusto dell'Assaltatore,타격대의 철퇴,ko
Maître Yi,마스터 이,ko
Maîtrise de l'artisanat,정교한 공예,ko
Maîtrise de l'épée de Yasuo,야스오의 검술,ko
Mała Torba z Różnościami,작은 꾸러미,ko
"Małe, Ale Zabójcze",작지만 치명적인,ko
Mech,메카,ko
Mecha,메카,ko
Mechanický urychlovač,시계태엽 윤활유,ko
Mechanikus gyorsító,시계태엽 윤활유,ko
Mechy,메카,ko
Medaglione dei Solari di ferro,강철의 솔라리 펜던트,ko
Medaglione diramante,활력증진의 펜던트,ko
Medailon stimulace,활력증진의 펜던트,ko
Medailónek železných Solari,강철의 솔라리 펜던트,ko
Medalhão Enervante,활력증진의 펜던트,ko
Medalhão dos Solari de Ferro,강철의 솔라리 펜던트,ko
Medalion stimulant,활력증진의 펜던트,ko
Medallón de los Solari,강철의 솔라리 펜던트,ko
Medallón estimulante,활력증진의 펜던트,ko
Mediator,중재자,ko
Medyum,전달자,ko
Medyum Modu,전달자 모드,ko
Meep Cực Tốc,정령단 속도,ko
Meeple,정령족,ko
Meeple Emblem,정령족 상징,ko
Meeple-Emblem,정령족 상징,ko
Meeplo,정령족,ko
Meepsie,꼬마 정령,ko
Megamecha,거대 메크 로봇,ko
Megamorfosis,대격변 생성기,ko
Megrontott vámpírjogar,타락한 흡혈의 낫,ko
Megszálló Zed,침략자 제드,ko
Megtorlás,응징,ko
Megváltó,구원자,ko
Megéri a várakozást,기다림의 미학,ko
Megújult erő,재생의 바람,ko
Meilleurs amis,단짝,ko
Mejora Roja,붉은 덩굴정령,ko
Mejora azul,푸른 파수꾼,ko
Mejora roja,붉은 덩굴정령,ko
Mejores Amigos,단짝,ko
Mejores amiguis,단짝,ko
Meka,메카,ko
Mekanik Hızlandırıcı,시계태엽 윤활유,ko
Melek Asası,고위천사의 지팡이,ko
Melhores Amigos,단짝,ko
Mellékhatások,부작용,ko
Mending Echoes,회복의 메아리,ko
Mente Despejada,맑은 정신,ko
Mente Saturada,어수선한 마음,ko
Mente Vazia,맑은 정신,ko
Mente confusa,어수선한 마음,ko
Mente despejada,맑은 정신,ko
Mente lucida,맑은 정신,ko
Mente saturada,어수선한 마음,ko
Menší Zrcadlová osobnost,하급 거울의 환영,ko
Mercure,수은,ko
Mercúrio,수은,ko
Merită așteptarea,기다림의 미학,ko
Merkezini Bul,중심 잡기,ko
Merodeador,습격자,ko
Merész húzás,위험한 행보,ko
Mesada,점심값,ko
Messa in moto,시동 걸기,ko
Mesterlövész,저격수,ko
Mesterlövész embléma,저격수 상징,ko
Meu Arco é Seu,활의 수호자,ko
Meșter de săbii,검 제작자,ko
Meșter de toiege,지팡이 제작자,ko
Mi arco a tu servicio,활의 수호자,ko
Mici titani,꼬마 거인,ko
Mici și letale,작지만 치명적인,ko
Micincik,꼬마 정령,ko
Micingil,정령족,ko
Micingil Amblemi,정령족 상징,ko
Miecz-Pistolet Hextech,마법공학 총검,ko
Miecznik,검 제작자,ko
Mieczowy Przesyt,넘치는 대검,ko
Miezul zorilor,새벽심장,ko
Migliori amici,단짝,ko
Migoczące Ostrze,명멸검,ko
Milagre de Soraka,소라카의 기적,ko
Milagro de Soraka,소라카의 기적,ko
Milio,밀리오,ko
Min-Max,최적화,ko
Min-max,최적화,ko
Mindent egyre,그냥 눌러,ko
Mini Black Hole,소형 블랙홀,ko
Mini Buco nero,소형 블랙홀,ko
Mini Czarna Dziura,소형 블랙홀,ko
Mini Kara Delik,소형 블랙홀,ko
Mini Titani,꼬마 거인,ko
Mini fekete lyuk,소형 블랙홀,ko
Mini gaură neagră,소형 블랙홀,ko
Mini trou noir,소형 블랙홀,ko
Mini černá díra,소형 블랙홀,ko
Mini-Tacticien,꼬꼬마 거인,ko
Miniagujero Negro,소형 블랙홀,ko
Miniburaco Negro,소형 블랙홀,ko
Minik Ama Ölümcül,작지만 치명적인,ko
Minik Devler,꼬마 거인,ko
Minik Dostlar,작은 친구들,ko
Minititanes,꼬마 거인,ko
Minititã,꼬꼬마 거인,ko
Minte aglomerată,어수선한 마음,ko
Minte limpede,맑은 정신,ko
Mip,정령족,ko
Mipim,꼬마 정령,ko
Miplík,정령족,ko
Mipo,정령족,ko
Mippino,꼬마 정령,ko
Mipík,꼬마 정령,ko
Mira Óptica,표적 고정 광학 장치,ko
Miracle de Soraka,소라카의 기적,ko
Miracolo di Soraka,소라카의 기적,ko
Miracolul Sorakăi,소라카의 기적,ko
Mirrored Persona,거울의 환영,ko
Misfits,반항아,ko
Misiune în acțiune,임무 재시작,ko
Miss Fortune,미스 포츈,ko
Missed Connections,연결 불가,ko
Mistr Yi,마스터 이,ko
Mitones,방한 장갑,ko
Mittens,방한 장갑,ko
Mniejsza Lustrzana Osobowość,하급 거울의 환영,ko
Mniejszy Tytan,꼬꼬마 거인,ko
Mobilidade Crescente,출세가도,ko
Mobilità aumentata,출세가도,ko
Mocný mech,거대 메크 로봇,ko
Modalità Convogliatore,전달자 모드,ko
Modalità replicante,복제자 모드,ko
Modalità sfidante,도전자 모드,ko
Mode Canalisateur,전달자 모드,ko
Mode Challenger,도전자 모드,ko
Mode Réplicateur,복제자 모드,ko
Modo Canalizador,전달자 모드,ko
Modo Conduíte,전달자 모드,ko
Modo Desafiante,도전자 모드,ko
Modo Replicador,복제자 모드,ko
Modo Retador,도전자 모드,ko
Modo conducto,전달자 모드,ko
Modo contienda,도전자 모드,ko
Modo réplica,복제자 모드,ko
Modrý buff,푸른 파수꾼,ko
Modul de competitor,도전자 모드,ko
Modul de intermediar,전달자 모드,ko
Modul de replicator,복제자 모드,ko
Mon arc est vôtre,활의 수호자,ko
Monetización Maligna,악의적 수익 창출,ko
Monetización malvada,악의적 수익 창출,ko
Monetizare ostilă,악의적 수익 창출,ko
Monetização Maliciosa,악의적 수익 창출,ko
Monetizzazione infida,악의적 수익 창출,ko
Money Hungry,돈독,ko
Money Monsoon,돈 폭풍,ko
Monsoni sonanti,돈 폭풍,ko
Monte um Amigo,친구 만들기,ko
Monzón Millonario,돈 폭풍,ko
Monzón de oro,돈 폭풍,ko
Monção Monetária,돈 폭풍,ko
Monétisation malveillante,악의적 수익 창출,ko
Mordekaiser,모데카이저,ko
Morellonomicon,모렐로노미콘,ko
Morellonomicón,모렐로노미콘,ko
Morellonomikon,모렐로노미콘,ko
Morgana,모르가나,ko
Mortaja de la quietud,저녁갑주,ko
Mosse rischiose,위험한 행보,ko
Moufles,방한 장갑,ko
Movimentos Arriscados,위험한 행보,ko
Mroczna Dama,어둠의 여인,ko
Mroczne Gwiazdy,암흑의 별,ko
Mudando de Área,가지 뻗기,ko
Muffole,방한 장갑,ko
Muhafızın Adağı,수호자의 맹세,ko
Muhteşem Meka,거대 메크 로봇,ko
Muson de bani,돈 폭풍,ko
Mutări riscante,위험한 행보,ko
Muñeco de Entrenamiento,훈련 봇,ko
Muñecos de Prueba para Choques,충돌 시험용 봇,ko
Mučedníkova ctnost,순교자의 미덕,ko
Myślenie Przyszłościowe,미래 지향적 사고,ko
Mártírerény,순교자의 미덕,ko
Másolás,복제,ko
Másoló,복제자,ko
Másoló mód,복제자 모드,ko
Máy Móc,메카,ko
Máš můj luk,활의 수호자,ko
Mâna justiției,정의의 손길,ko
Mão da Justiça,정의의 손길,ko
Médaillon d'excitation,활력증진의 펜던트,ko
Médaillon de l'Iron Solari,강철의 솔라리 펜던트,ko
Mételyékkő,역병의 보석,ko
Mínimo - Máximo,최적화,ko
Mínimo/Máximo,최적화,ko
Mírně magický hod,약간 신비한 주사위,ko
Món Quà Ngọt Ngào,달콤한 간식,ko
Móng Vuốt Sterak,스테락의 도전,ko
Móng Vuốt Ám Muội,자객의 발톱,ko
Mögen die Vier mit dir sein,4가 함께하길,ko
Mücevherli Eldiven,보석 건틀릿,ko
Mücevherli Nilüfer,보석 연꽃,ko
Müdafi,요새,ko
Müdafi Amblemi,요새 상징,ko
Mănușa Vidului,공허 건틀릿,ko
Mănușa cu nestemate,보석 건틀릿,ko
Mănuși de antrenament,연습용 장갑,ko
Mănuși norocoase,행운의 장갑,ko
Mănuși strașnice,방한 장갑,ko
Mănușile tâlharului,도적의 장갑,ko
Mărimea contează,크기의 중요성,ko
Mũ Phù Thủy Rabadon,라바돈의 죽음모자,ko
Mũ Thích Nghi,적응형 투구,ko
Mũ Tử Thần,더욱 치명적인 모자,ko
"Một Bùa, Hai Bùa",붉고 푸른 효과,ko
Một Hai Ba,"하나, 둘, 셋",ko
"Một, Hai, Năm!","하나, 둘, 다섯!",ko
Mở Lối,길을 내라,ko
N.O.V.A,N.O.V.A.,ko
N.O.V.A.,N.O.V.A.,ko
N.O.V.A. Amblemi,N.O.V.A. 상징,ko
N.O.V.A. Emblem,N.O.V.A. 상징,ko
N.O.V.A. embléma,N.O.V.A. 상징,ko
N.O.V.A.-Emblem,N.O.V.A. 상징,ko
N.O.V.A.の紋章,N.O.V.A. 상징,ko
N.O.V.A.徽章,N.O.V.A. 상징,ko
NHẮM MẮT CHƠI BỪA,단일 조합 사수,ko
NO SCOUT NO PIVOT,단일 조합 사수,ko
Na velikosti záleží,크기의 중요성,ko
Nach dem Himmel greifen,저 별을 향해,ko
Nada Się,다 쓸 데가 있다니까,ko
Nagy zsákbamacska,큰 꾸러미,ko
Nagy ölelés I.,단체 포옹,ko
Najdi své těžiště,중심 잡기,ko
Najeźdźca Zed,침략자 제드,ko
Najlepsi Przyjaciele,단짝,ko
Nami,나미,ko
Nanh Nashor,내셔의 이빨,ko
Naptűz köpeny,태양불꽃 망토,ko
Naptűz tábla,태양불꽃판,ko
Naramiennik Poszukiwacza,추적자의 팔목 보호대,ko
Narozeninové setkání,생일 모임,ko
Narratív védelem,주인공 버프,ko
Narušitel Zed,침략자 제드,ko
Nashor foga,내셔의 이빨,ko
Nashor's Tooth,내셔의 이빨,ko
Nashor'un Dişi,내셔의 이빨,ko
Nashors Zahn,내셔의 이빨,ko
Nashorův tesák,내셔의 이빨,ko
Nasus,나서스,ko
Naszyjnik Żelaznych Solari,강철의 솔라리 펜던트,ko
Nawałnica Luden,루덴의 폭풍,ko
Ne Pahasına?,응당한 대가,ko
Nebenwirkungen,부작용,ko
Needlessly Large Rod,쓸데없이 큰 지팡이,ko
Negatron Cloak,음전자 망토,ko
Negatron Pelerini,음전자 망토,ko
Negatron palást,음전자 망토,ko
Negatron-Mantel,음전자 망토,ko
Negatronový plášť,음전자 망토,ko
Nehéz a korona,왕관의 무게,ko
Nejlepší přátelé,단짝,ko
Nejtitěrnější titán,꼬꼬마 거인,ko
Nekonečné zoufalství,끝없는 절망,ko
Nenasytnost,돈독,ko
Neodvolatelná volba,극진한 헌신,ko
Neopotřebovaný,최신상,ko
Neue Stufe!,레벨 업!,ko
Neuer Rekrut,신병,ko
Nevybíravý zabiják,무차별적 살인자,ko
New Recruit,신병,ko
Nezdolný,생존자,ko
Nezdolný,불굴,ko
Nezlomné srdce,굳건한 심장,ko
Neînduplecare,불굴,ko
Nghĩ Về Tương Lai,미래 지향적 사고,ko
Người Bạn Vàng,동료 제작,ko
Người Đá,골렘,ko
Ngọn Giáo Shojin,쇼진의 창,ko
Ngọn Gió Thứ Hai,재생의 바람,ko
Nhà Máy Tái Chế,재활용 쓰레기통,ko
Nhân Bản,복제자,ko
Nhân Bản,복제,ko
Nhất Thống,단결된 의지,ko
Nhỏ Mà Có Võ,작지만 치명적인,ko
Những Người Bạn Nhỏ,작은 친구들,ko
Nicht nachlassen,진형 유지,ko
Niebieskie Wzmocnienie,푸른 파수꾼,ko
Niech Czwórki Będą z Tobą,4가 함께하길,ko
Nieprzerwane Przywołanie,연속 주문 사용,ko
Nieskończona Rozpacz,끝없는 절망,ko
Niezłomne Serce,굳건한 심장,ko
Niezłomność,불굴,ko
Niveau supérieur !,레벨 업!,ko
Niveles en solitario,나 혼자 레벨업,ko
Nivelul următor!,레벨 업!,ko
Ničitel času,시간 균열자,ko
Nişancı Yayı,곡궁,ko
No nos Separamos,하나로 뭉치는 거지,ko
Non proprio inutile,다 쓸 데가 있다니까,ko
Nos mantenemos unidos,하나로 뭉치는 거지,ko
Notfallbögen,예비 활,ko
Nouveau départ,임무 재시작,ko
Nouvelle recrue,신병,ko
Nouzová,마법사의 최후,ko
Novo Nível!,레벨 업!,ko
Novo Recruta,신병,ko
Novo de Fábrica,최신상,ko
Nová úroveň!,레벨 업!,ko
Nový rekrut,신병,ko
Nowy Rekrut,신병,ko
Nucleo dell'alba,새벽심장,ko
Nuevecito,최신상,ko
Nuevo Recluta,신병,ko
Nuevo de Fábrica,최신상,ko
Nuevo recluta,신병,ko
Nunu & Willump,누누와 윌럼프,ko
Nunu a Willump,누누와 윌럼프,ko
Nunu e Willump,누누와 윌럼프,ko
Nunu et Willump,누누와 윌럼프,ko
Nunu i Willump,누누와 윌럼프,ko
Nunu ve Willump,누누와 윌럼프,ko
Nunu y Willump,누누와 윌럼프,ko
Nunu és Willump,누누와 윌럼프,ko
Nunu și Willump,누누와 윌럼프,ko
Nuova recluta,신병,ko
Nuovo di zecca,최신상,ko
NÃO PIVOTO,단일 조합 사수,ko
NÉ ESPLORATORE NÉ STRATEGA,단일 조합 사수,ko
Nájemný zabiják,청부 살인마,ko
Nákupní horečka,흥청망청,ko
Nálož atributů!,엄청나게 이로운 효과!,ko
Nástup,정렬,ko
Nâng Tầm Uy Lực,증강된 힘,ko
Négységben az erő,4후지원,ko
Núcleo Comercial,거래 중심지,ko
Núcleo comercial,거래 중심지,ko
Núcleo de Negócios,거래 중심지,ko
Născut înțelept,은수저,ko
Nước Cappa,카파 주스,ko
Nước Mắt Nữ Thần,여신의 눈물,ko
Nước Đi Liều Lĩnh,위험한 행보,ko
Nếm Mùi Lửa,땔감 제공,ko
Nỏ Sét,이온 충격기,ko
O Big Bang,빅뱅,ko
O Ovo Dourado,황금 알,ko
O aventură triumfătoare,고귀한 모험,ko
Obchodní sektor,교환의 장,ko
Obiectele Pandorei,판도라의 아이템,ko
Objetivización de práctica,훈련 봇 변환,ko
Objetivo de práctica,훈련 봇,ko
Objetos de Pandora,판도라의 아이템,ko
Objets blindés,달콤한 간식,ko
Objets de Pandore,판도라의 아이템,ko
Oblicze Ducha,정령의 형상,ko
Obracečka,뒤집개,ko
Obrońca Korony,크라운가드,ko
Obrońcy,선봉대,ko
Obrův opasek,거인의 허리띠,ko
Obserwatorzy Gwiazd,별돌보미,ko
Obsesia lui Varus,바루스의 집착,ko
Obsesión de Varus,바루스의 집착,ko
Obsesja Varusa,바루스의 집착,ko
Obsession de Varus,바루스의 집착,ko
Obsessão de Varus,바루스의 집착,ko
Obstinación,단일 조합 사수,ko
Obstination,단일 조합 사수,ko
Obumarły Relikt,해진 유물,ko
Obyczajówka,일상물,ko
Ocalały,생존자,ko
Ocağı Harla,신중한 제작,ko
Ochrana nekonečna,무한한 보호,ko
Ochranný val,보루,ko
Ochrona Nieskończoności,무한한 보호,ko
Ochráncův slib,수호자의 맹세,ko
Ociosidade,자리 비움,ko
Oczekiwane Nieoczekiwanie,예상된 예상 밖의 결과,ko
Océan de larmes,실컷 울어봐라,ko
