source,target,tgt_lng
Dein Team erhält 15 % Angriffsschaden.,Echipa ta primește 15% daune din atac.,ro
Rekombiniere dein Spielfeld. Du erhältst 2 magnetische Entferner.,Recombobulatoricește-ți tabla. Primești 2 ''Eliminatoare magnetice''.,ro
Du erhältst 2 zufällige 2-Gold-Champions.,Primești 2 campioni aleatorii de cost 2.,ro
Öffne eine Supporter-Waffenkammer.,Deschide un arsenal cu obiecte de suport.,ro
"Chance von 50 %, bei einem Kill 1 Gold zu erhalten",50% șanse să primești 1 aur la o ucidere,ro
Du erhältst einen Champion-Duplikator.,Primești un ''Duplicator de campioni''.,ro
Kämpfe in einer anspruchsvollen PvE-Runde mit mächtigen Belohnungen.,Înfruntă o rundă PVE dificilă, cu recompense mari.,ro
"Chance von 50&nbsp;%, dass Verbündete bei ihrem Tod 1&nbsp;Gold fallen lassen",50% șanse să primești 1 aur la moartea unui aliat,ro
Amulett der eisernen Solari,Blazonul solarilor de fier,ro
Gib 22 Gold aus. Du erhältst eine Artefaktschmiede.,Cheltuie 22 aur. Primești o ''Nicovală a artefactelor''.,ro
Raufbolde,Luptători,ro
Du erhältst 5 Gold.,Primești 5 aur.,ro
Geistessicht,Înfățișarea sufletului,ro
2 kleine Champion-Duplikatoren,2 ''Duplicatoare minore de campioni'',ro
3-Gold-Champion,Campion de 3 aur,ro
Du erhältst 10 Leben.,Primești 10 viață.,ro
Befreiungsschlag,Izbăvire,ro
Sonnenfeuer-Umhang,Mantie solară,ro
Hextech-Gunblade,Pușcă cu baionetă hextech,ro
Scharfschützen,Lunetiști,ro
Dein Team erhält 18 Fähigkeitsstärke.,Echipa ta primește 18 puterea abilităților.,ro
Du erhältst „Magnetischer Entferner“ mit unbegrenzten Einsätzen.,Primești un ''Eliminator magnetic'' care poate fi folosit la infinit.,ro
Warmogs Rüstung,Armura lui Warmog,ro
20 ERF,20 XP,ro
Du kannst diesem Geist nicht genug Gold bieten.,N-ai suficient aur pentru acest spirit.,ro
Unerschütterliches Herz,Iubire nezdruncinată,ro
Du erhältst 10 Gold.,Primești 10 aur.,ro
Duellanten,Dueliști,ro
Kolosse,Coloși,ro
Bringe einen 1-Gold-Champions auf 2 Sterne.,Adu la 2 stele un campion de 1 aur,ro
Du erhältst eine Komponentenschmiede.,Primești o ''Nicovală cu componente''.,ro
Du erhältst +1 Teamgröße.,Primești +1 dimensiunea echipei.,ro
Schnitter,Îngeri ai morții,ro
Arkanisten,Oculți,ro
Lehne das Angebot ab.,Refuză oferta.,ro
Phoenix – Magie,Phoenix – putere magică,ro
Trickschuss-Einheiten,Campioni lovitură cu schepsis,ro
Instabiler Chemtank,Chimtanc destabilizat,ro
Smeech mit 2 Sternen,Smeech de 2 stele,ro
Sevika mit 1 Stern,Sevika de 1 stea,ro
Renni mit 2 Sternen,Renni de 2 stele,ro
Renni mit 3 Sternen,Renni de 3 stele,ro
Sevika mit 2 Sternen,Sevika de 2 stele,ro
Renni mit 1 Stern,Renni de 1 stea,ro
Silco mit 1 Stern,Silco de 1 stea,ro
Sevika mit 3 Sternen,Sevika de 3 stele,ro
Singed mit 1 Stern,Singed de 1 stea,ro
Silco mit 3 Sternen,Silco de 3 stele,ro
Singed mit 3 Sternen,Singed de 3 stele,ro
Singed mit 2 Sternen,Singed de 2 stele,ro
Renata Glasc mit 2 Sternen,Renata Glasc de 2 stele,ro
Renata Glasc mit 1 Stern,Renata Glasc de 1 stea,ro
Smeech mit 3 Sternen,Smeech de 3 stele,ro
Renata Glasc mit 3 Sternen,Renata Glasc de 3 stele,ro
Silco mit 2 Sternen,Silco de 2 stele,ro
Smeech mit 1 Stern,Smeech de 1 stea,ro
Schimmerblüte,Mugure de scânteiat,ro
Voltaischer Säbel,Sabie voltaică,ro
"Perfekter, instabiler Chemtank",Chimtanc destabilizat perfecționat,ro
Fleischzerfetzer,Despicătorul,ro
Piltover-Hexrüstung,Hex-armură din Piltover,ro
Perfekte Kettenklinge des Henkers,Sabia cu fierăstrău perfecționată a călăului,ro
Perfekte Piltover-Hexrüstung,Hex-armură din Piltover perfecționată,ro
Entfesselte Gifte,Toxine dezlănțuite,ro
"Perfekter, voltaischer Säbel",Sabie voltaică perfecționată,ro
Kettenklinge des Henkers,Sabia cu fierăstrău a călăului,ro
Ansteckendes Virus,Virus virulent,ro
Dimensionales Erbstück,Moștenire interdimensională,ro
Perfekter Fleischzerfetzer,Despicătorul perfecționat,ro
Kleiner Schimmer-Duplikator,Duplicator minor de scânteiat,ro
"Perfektes, ansteckendes Virus",Virus virulent perfecționat,ro
Wiederverwertete Konstruktion,Dispozitiv recuperat,ro
"Perfekte, entfesselte Gifte",Toxine dezlănțuite perfecționate,ro
Schimmer-Duplikator,Duplicator de scânteiat,ro
Perfekter Schimmer,Scânteiat perfecționat,ro
Gold,Aur,ro
Wiederverwerteter Handschuh,Mănușă recuperată,ro
Perfekte Schimmerblüte,Mugure de scânteiat perfecționat,ro
Wiederverwerteter Revolver,Revolver recuperat,ro
Anrufer-Emblem,Emblema invocatorilor,ro
Bote des Morgens-Emblem,Emblema întrupării Luminii,ro
Vergessen-Emblem,Emblema anonimilor,ro
Assassinen-Emblem,Emblema asasinilor,ro
Wächter-Emblem,Emblema santinelelor,ro
Kanonier-Emblem,Emblema tunarilor,ro
Drakonisch-Emblem,Emblema draconicilor,ro
Erneuerer-Emblem,Emblema reînnoitorilor,ro
Mystiker-Emblem,Emblema misticilor,ro
Bote der Nacht-Emblem,Emblema întrupării Întunericului,ro
Gepanzert-Emblem,Emblema blindaților,ro
Schlitzohr-Emblem,Emblema năpastelor,ro
Ritter-Emblem,Emblema cavalerilor,ro
Wiedergänger-Emblem,Emblema stafiilor,ro
Erlöst-Emblem,Emblema mântuiților,ro
Chevalier-Emblem,Emblema călăreților,ro
Hexenzirkel-Emblem,Emblema vrăjitoarelor,ro
Legionär-Emblem,Emblema legionarilor,ro
Schütze-Emblem,Emblema pădurarilor,ro
Abscheulichkeit-Emblem,Emblema monștrilor,ro
Plänkler-Emblem,Emblema înaintașilor,ro
Raufbold-Emblem,Emblema bătăușilor,ro
Drachentöter-Emblem,Emblema ucigașilor de dragoni,ro
Klinge der Unendlichkeit,Sabia infinitului,ro
Lichtversion von Drachenklaue,Gheara dragonului radiantă,ro
Lichtversion von Stürmerflegel,Buzduganul înaintașului radiant,ro
Lichtversion von Ionischer Funke,Scânteie ionică radiantă,ro
Lichtversion von Quecksilber,Argint viu radiant,ro
Lichtversion von Hextech-Gunblade,Pușcă cu baionetă hextech radiantă,ro
Lichtversion von Leerenstab,Sceptrul Vidului radiant,ro
Lichtversion von Schwur des Beschützers,Jurământul protectorului radiant,ro
Lichtversion von Blauer Buff,Buff-ul albastru radiant,ro
Lichtversion von Stab des Erzengels,Toiagul arhanghelului radiant,ro
Lichtversion von Morellonomikon,Morellonomicon radiant,ro
Lichtversion von Dornenweste,Vestă cu mărăcini radiantă,ro
Zz'Rot-Portal,Portal Zz'rot,ro
Tuch der Ehrfurcht,Vălul venerației,ro
Zorn des Kraken (Lichtversion),Furia krakenului radiant,ro
Lichtversion von Guinsoos Wutklinge,Spada furiei lui Guinsoo radiantă,ro
Lichtversion von Hand der Gerechtigkeit,Mâna justiției radiantă,ro
Lichtversion von Sonnenfeuer-Umhang,Mantie solară radiantă,ro
Zekes Harmonie,Armonia lui Zeke,ro
Lichtversion von Letzter Atemzug,Ultima șoaptă radiantă,ro
Amulett der Hochburg des Targon,Blazonul Primului Targon,ro
Lichtversion von Handschuhe des Diebs,Mănușile tâlharului radiante,ro
Lichtversion von Warmogs Rüstung,Armura lui Warmog radiantă,ro
Lichtversion von Steraks Pegel,Gheara lui Sterak radiantă,ro
Lichtversion von Geistessicht,Înfățișarea sufletului radiantă,ro
Lichtversion von Saum der Nacht,Taina întunericului radiantă,ro
Lichtversion von Roter Buff,Buff-ul roșu radiant,ro
Lichtversion von Unerschütterliches Herz,Iubire nezdruncinată radiantă,ro
Lichtversion von Entschlossenheit des Titanen,Voința titanului radiantă,ro
Lichtversion von Riesenschlächter,Vânătorul de uriași radiant,ro
Lichtversion von Kronwacht,Crownguard radiant,ro
Lichtversion von Blutdürster,Sabia sângeroasă radiantă,ro
Lichtversion von Rabadons Todeshaube,Pălăria malefică a lui Rabadon radiantă,ro
Lichtversion von Juwelenbesetzter Handschuh,Mănușa cu nestemate radiantă,ro
Lichtversion von Steinpanzer des Wasserspeiers,Platoșa garguiului radiantă,ro
Kelch der Barmherzigkeit,Potirul carității,ro
Lichtversion von Nashors Zahn,Dintele lui Nashor radiant,ro
Lichtversion von Speer von Shojin,Lancea lui Shojin radiantă,ro
Lichtversion von Abendschleier,Văl uniform radiant,ro
Lichtversion von Klinge der Unendlichkeit,Sabia infinitului radiantă,ro
Lichtversion von Klinge des Todes,Sabia morții radiantă,ro
Lichtversion von Adaptiver Helm,Coif cameleonic radiant,ro
Gegenstandsschmiede,Nicovala obiectelor complete,ro
100 Gold,100 aur,ro
36 Gold,36 aur,ro
34 Gold,34 aur,ro
30 Gold,30 aur,ro
18 Gold,18 aur,ro
64 Gold,64 aur,ro
15 Gold,15 aur,ro
Artefaktschmiede,Nicovala artefactelor,ro
76 Gold,76 aur,ro
16 Gold,16 aur,ro
@OrbsToGive@&nbsp;Beutekugeln,@OrbsToGive@ sfere de recompense,ro
12 Gold,12 aur,ro
1 Beutekugel,1 sferă de recompense,ro
Wälzer der Attribute,Tomul caracteristicilor,ro
@ItemsToGive@&nbsp;Komponenten,@ItemsToGive@ componente,ro
1 Komponente,1 componentă,ro
Komponente für Gegenstandsschlüssel,Cheie pentru un obiect component,ro
154 Gold,154 aur,ro
126 Gold,126 aur,ro
24 Gold,24 aur,ro
55 Gold,55 aur,ro
25 Gold,25 aur,ro
54 Gold,54 aur,ro
26 Gold,26 aur,ro
20 Gold,20 aur,ro
22 Gold,22 aur,ro
44 Gold,44 aur,ro
@ItemsToGive@&nbsp;vollständige Gegenstände,@ItemsToGive@ obiecte complete,ro
1 vollständiger Gegenstand,1 obiect complet,ro
40 Gold,40 aur,ro
Goldinsignien,Veșminte de aur,ro
Kleine gespiegelte Persona,Personalitate în oglindă minoră,ro
Verfüge über exakt @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Taktikerleben.,Deține exact @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ viață a jucătorului.,ro
"Sorge @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Runden lang dafür, dass deine Bank am Ende des Kampfes vollbesetzt ist.",Deține o bancă plină la sfârșitul luptei timp de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ runde.,ro
Aktualisiere @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@-mal den Händler.,Reîncarcă magazinul de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ ori.,ro
Kaufe @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ ERF.,Cumpără @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ XP.,ro
Setze eine Qiyana mit 3 Sternen im Kampf ein.,Trimite în luptă o Qiyana de 3 stele.,ro
Verliere @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden in Folge.,Pierde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor la rând.,ro
Verfüge über weniger als @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Taktikerleben.,Deține mai puțin de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ viață a jucătorului.,ro
Gewinne @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden.,Câștigă @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor.,ro
Setze das Ixtal-Attribut in @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden ein.,Trimite în luptă caracteristica Ixtal timp de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor.,ro
Brock überlebt @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden.,Brock supraviețuiește @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor.,ro
Verliere @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden.,Pierde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor.,ro
Verdiene Zinsen in Höhe von @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@.,Câștigă @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ dobândă.,ro
Setze im Kampf eine Neeko mit 2 Sternen ein.,Trimite în luptă o Neeko de 2 stele.,ro
"Sorge @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Runden lang dafür, dass deine Bank am Ende des Kampfes leer ist.",Deține o bancă goală la sfârșitul luptei timp de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ runde.,ro
Ein Ixtal-Champion blockt in 1 Kampf @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Schaden.,Un campion din Ixtal blochează @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ daune într-o luptă.,ro
Erziele @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden lang abwechselnd Siege und Niederlagen.,Alternează victoriile și înfrângerile timp de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor.,ro
Qiyana erzielt in 1 PvP-Runde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Vollstreckungen.,Qiyana reușește @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ doborâri într-o luptă împotriva jucătorilor.,ro
Eine Ixtal-Einheit verfügt im Kampf über @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Magieresistenz.,Un campion din Ixtal acumulează @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ rezistență la magie într-o luptă.,ro
Ein Ixtal-Champion verursacht in 1 Kampf @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Schaden.,Un campion din Ixtal provoacă @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ daune într-o luptă.,ro
Töte @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Gegner.,Ucide @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ inamici.,ro
Gewinne @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden mit nur 1 überlebenden Einheit.,Câștigă @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor cu doar 1 unitate rămasă în viață.,ro
Neeko überlebt in PvP-Runden @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Sekunden lang.,Neeko supraviețuiește în luptă timp de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ secunde.,ro
Lass @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ deiner Einheiten in PvP-Runden sterben.,Pierde @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ unități în lupte împotriva jucătorilor.,ro
Gewinne @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ PvP-Runden in Folge.,Câștigă @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ lupte împotriva jucătorilor la rând.,ro
"Sorge dafür, dass sich @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Runden lang keine Gegenstände auf deiner Bank befinden.",Nu deține niciun obiect pe bancă timp de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ runde.,ro
Beginne den Kampf @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@-mal mit null Gold.,Începe lupta cu zero aur de @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ ori.,ro
Besitze am Ende des Kampfes @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@+ Gold.,Deține cel puțin @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ aur la sfârșitul luptei.,ro
Setze einen Milio mit 2 Sternen im Kampf ein.,Trimite în luptă un Milio de 2 stele.,ro
Eine Ixtal-Einheit verfügt in einer PvP-Runde über @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ Rüstung.,Un campion din Ixtal acumulează @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@ armură într-o luptă împotriva jucătorilor.,ro
Setze im Kampf einen Skarner mit 2 Sternen ein.,Trimite în luptă un Skarner de 2 stele.,ro
Erreiche Stufe @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@.,Atinge nivelul @TFTUnitProperty.:TFT16_Explorer_QuestVariable1@.,ro
Weiter,Continuă,ro
In Fläschchen umwandeln,Transformă în flacoane,ro
Verstärkendes Amulett,Medalion stimulant,ro
Leere-Herz,Inima Vidului,ro
Vampirismus,Vampirism,ro
Schwur des Beschützers,Jurământul protectorului,ro
Kinetischer Raketenwerfer,Lansator de rachete cinetice,ro
Dr. Mundo – 4 Sterne,Dr. Mundo de 4 stele,ro
LeBlanc – 3 Sterne,LeBlanc de 3 stele,ro
Stampede beschwören,Invocarea îmbulzelii,ro
Draven – 2 Sterne,Draven de 2 stele,ro
Fiddlesticks – 2 Sterne,Fiddlesticks de 2 stele,ro
Shyvana – 2 Sterne,Shyvana de 2 stele,ro
G4M3 0V3R,J0C ÎNCH314T,ro
Zyra – 3 Sterne,Zyra de 3 stele,ro
Anführer aller Klumpen,Cel mai strop dintre stropi,ro
+1 für alle Attribute,+1 pentru toate caracteristicile,ro
3x Randuins Omen,3 ''Profeții ale lui Randuin'',ro
Titanstahlpanzerung,Armură de titan,ro
Rhaast – 3 Sterne,Rhaast de 3 stele,ro
Prismatisches Leuchtfeuer,Simbol prismatic,ro
Zed – 2 Sterne,Zed de 2 stele,ro
Garen – 2 Sterne,Garen de 2 stele,ro
Mordekaiser – 2 Sterne,Mordekaiser de 2 stele,ro
Draven – 3 Sterne,Draven de 3 stele,ro
Veigar – 2 Sterne,Veigar de 2 stele,ro
Kobuko – 2 Sterne,Kobuko de 2 stele,ro
3 Lichtschild-Wappen,3 ''Blazoane Lightshield'',ro
Nullifizierendes Feld,Câmp de nulificare,ro
50 Händleraktualisierungen,50 de reîncărcări,ro
"Zac, Aurora, Urgot und Samira – 2 Sterne",Zac, Aurora, Urgot și Samira de 2 stele,ro
Viego – 2 Sterne,Viego de 2 stele,ro
Ziggs – 2 Sterne,Ziggs de 2 stele,ro
Vi – 4 Sterne,Vi de 4 stele,ro
12 Lichtgegenstände,12 obiecte radiante,ro
3x Griff des Todesfeuers,3 ''Îmbrățișări ale infernului'',ro
Rhaast – 2 Sterne,Rhaast cu nivelul 2 de stele,ro
Alistar – 2 Sterne,Alistar de 2 stele,ro
Renekton – 2 Sterne,Renekton de 2 stele,ro
Dr. Mundo – 2 Sterne,Dr. Mundo de 2 stele,ro
Gragas – 2 Sterne,Gragas cu nivelul 2 de stele,ro
Galio – 3 Sterne,Galio de 3 stele,ro
3 4-Gold-Champions,3 campioni de 4 aur,ro
2 Umhänge des Taktikers,2 ''Mantii ale tacticianului'',ro
Puppe mit Schleier,Manechin cu văl,ro
Übungspuppe mit 2x „Zekes Herold“,Manechin cu 2 ''Soli'',ro
2 3-Gold-Champions,2 campioni de 3 aur,ro
5 4-Gold-Champions,5 campioni de 4 aur,ro
6 5-Gold-Champions,6 campioni de 5 aur,ro
2-Gold-Champions mit 2 Sternen,Campion de 2 stele și 2 aur,ro
5-Gold-Champion mit 3 Sternen,Campion de 3 stele și 5 aur,ro
7 5-Gold-Champions,7 campioni de 5 aur,ro
Übungspuppe mit 2x „Amulett der eisernen Solari“,Manechin cu 2 ''Blazoane'',ro
3 2-Gold-Champions,3 campioni de 2 aur,ro
Alle Gegenstände mit doppelten Komponenten,Numai componente duble,ro
2 4-Gold-Champions,2 campioni de 4 aur,ro
2 Klingen des Todes,2 ''Săbii ale morții'',ro
2 Umgestalter,2 ''Refăuriri'',ro
5 1-Gold-Champions,5 campioni de 1 aur,ro
3 Meisterwerk-Aufwertungen,3 ''Îmbunătățiri în capodoperă'',ro
2 Gegenstandsentferner,2 ''Eliminatoare de obiecte'',ro
3-Gold-Champion mit 2 Sternen,Campion de 2 stele și 3 aur,ro
2-Gold-Champion,Campion de 2 aur,ro
3 3-Gold-Champions,3 campioni de 3 aur,ro
3 Lichtgegenstände,3 obiecte radiante,ro
2 Lichtgegenstände,2 obiecte radiante,ro
Golem mit 2 Ägiden.,Golem cu 2 scuturi.,ro
5-Gold-Champion mit 2 Sternen,Campion de 2 stele și 5 aur,ro
6 kleine Champion-Duplikatoren,6 ''Duplicatoare minore de campioni'',ro
4-Gold-Champion mit 1 Stern,Campion de 1 stea și 4 aur,ro
4 Komponenten,4 componente,ro
5-Gold-Champion mit 1 Stern,Campion de 1 stea și 5 aur,ro
2 2-Gold-Champions mit 2 Sternen,2 campioni de 2 stele și 2 aur,ro
9 Komponenten,9 componente,ro
4-Gold-Champion mit 2 Sternen,Campion de 2 stele și 4 aur,ro
3 5-Gold-Champions,3 campioni de 5 aur,ro
4 2-Gold-Champions,4 campioni de 2 aur,ro
4 5-Gold-Champions,4 campioni de 5 aur,ro
2 5-Gold-Champions,2 campioni de 5 aur,ro
2 Champion-Duplikatoren,2 ''Duplicatoare de campioni'',ro
3 Pfannenwender,3 ''Spatule'',ro
Kritischer Treffer!,Lovitură critică!,ro
Doppelter Einsatz,Dublu sau nimic,ro
Öffne die Truhe,Deschide cufărul,ro
Geh kein Risiko ein,Joacă la sigur,ro
12 Gold mit anderen teilen,Împarte 12 aur cu ceilalți doritori,ro
7-Runden-Ei,Ou de 7 runde,ro
21 Gold,21 aur,ro
14 Gold,14 aur,ro
13 Gold,13 aur,ro
11 Gold,11 aur,ro
50 Gold mit anderen teilen,Împarte 50 aur cu ceilalți doritori,ro
10 Gold mit anderen teilen,Împarte 10 aur cu ceilalți doritori,ro
3 Gold erhalten,Primești 3 aur,ro
4 Gold erhalten,Primești 4 aur,ro
9-Runden-Ei,Ou de 9 runde,ro
8 Gold erhalten,Primești 8 aur,ro
FÜR WEITERMACHEN stimmen: Um 40 Gold erhöhen,Votează să CONTINUI: adaugă 40 aur,ro
30 Gold mit anderen teilen,Împarte 30 aur cu ceilalți doritori,ro
Du erhältst 5 Gold,Primești 5 aur,ro
20 Gold mit anderen teilen,Împarte 20 aur cu ceilalți doritori,ro
2-Runden-Ei,Ou de 2 runde,ro
15 Gold mit anderen teilen,Împarte 15 aur cu ceilalți doritori,ro
FÜR AUSZAHLUNG STIMMEN: 80 Gold verteilen,Votează să ÎNCASEZI AURUL: împărțiți 80 aur,ro
FÜR AUSZAHLUNG STIMMEN: 120 Gold verteilen,Votează să ÎNCASEZI AURUL: împărțiți 120 aur,ro
25 Gold mit anderen teilen,Împarte 25 aur cu ceilalți doritori,ro
FÜR AUSZAHLUNG STIMMEN: 40 Gold verteilen,Votează să ÎNCASEZI AURUL: împărțiți 40 aur,ro
FÜR AUSZAHLUNG STIMMEN: 240 Gold verteilen,Votează să ÎNCASEZI AURUL: împărțiți 240 aur,ro
FÜR AUSZAHLUNG STIMMEN: 280 Gold verteilen,Votează să ÎNCASEZI AURUL: împărțiți 280 aur,ro
FÜR AUSZAHLUNG STIMMEN: 160 Gold verteilen,Votează să ÎNCASEZI AURUL: împărțiți 160 aur,ro
FÜR AUSZAHLUNG STIMMEN: 200 Gold verteilen,Votează să ÎNCASEZI AURUL: împărțiți 200 aur,ro
37 Gold mit anderen teilen,Împarte 37 aur cu ceilalți doritori,ro
WEITERMACHEN: Um 30 Gold erhöhen,CONTINUĂ: adaugă 30 aur,ro
5-Runden-Ei,Ou de 5 runde,ro
6 Gold erhalten,Primești 6 aur,ro
13-Runden-Ei,Ou de 13 runde,ro
8 Gold mit anderen teilen,Împarte 8 aur cu ceilalți doritori,ro
Tank für die vordere Reihe,Tanc din linia din față,ro
10 Gold erhalten,Primești 10 aur,ro
13 Gold erhalten,Primești 13 aur,ro
4-Runden-Ei,Ou de 4 runde,ro
Zufallsgolem,RNGolem,ro
Angreifer aus der hinteren Reihe,Atacator din linia din spate,ro
Implantat: Größe,Implant: dimensiune,ro
Implantat: Geschwindigkeit,Implant: viteză,ro
Instabile Komponente,Componentă instabilă,ro
Schrottsammler,Recuperator,ro
Steigende Investitionen,Investiție în creștere,ro
Winziger Champion-Duplikator,Duplicator micuț de campioni,ro
Wälzer der Attribute und Umgestalter,''Tomul caracteristicilor'' și ''Refăurire'',ro
Zufällige Komponente,Componentă aleatorie,ro
Krone des Taktikers,Coroana tacticianului,ro
Schild des Taktikers,Scutul tacticianului,ro
Handschuhe des Diebs,Mănușile tâlharului,ro
Pfannenwender,Spatulă,ro
Meisterwerk-Aufwertung,Îmbunătățire în capodoperă,ro
9 Gold,9 aur,ro
Umhang des Taktikers,Mantia tacticianului,ro
3 Gold,3 aur,ro
2 Gold,2 aur,ro
1 Gold,1 aur,ro
7 Gold,7 aur,ro
6 Gold,6 aur,ro
5 Gold,5 aur,ro
4 Gold,4 aur,ro
8 Aktualisierungen,8 reîncărcări,ro
5-Gold-Champion und 10 Gold,Campion de 5 aur și 10 aur,ro
Umgestalter und 5 Gold,''Refăurire'' și 5 aur,ro
Supporter-Schmiede,Nicovala obiectelor de suport,ro
Pfannenwender und Schmiede (Komponenten),''Spatulă'' și ''Nicovală cu componente'',ro
Artefaktgegenstand,Artefact,ro
11 Aktualisierungen,11 reîncărcări,ro
2 vollständige Gegenstände und Umgestalter,2 obiecte complete și o ''Refăurire'',ro
1 Übungspuppe,1 ''Manechin de antrenament'',ro
Gezinkter Würfel,Zaruri măsluite,ro
3 kleine Champion-Duplikatoren,3 ''Duplicatoare minore de campioni'',ro
Entferner und 5 Gold,''Eliminator'' și 5 aur,ro
Schmiede (Vollständige Gegenstände),Nicovala obiectelor complete,ro
Pfannenwender und 5 Gold,''Spatulă'' și 5 aur,ro
10 Gold,10 aur,ro
3 Komponenten,3 componente,ro
2 Komponenten,2 componente,ro
4 4-Gold-Champions,4 campioni de 4 aur,ro
Lichtgegenstand,Obiect radiant,ro
Schmiede (Komponenten),Nicovală cu componente,ro
Vollständiger Gegenstand,Obiect finalizat,ro
Kleine Rune der Loyalität,Runa minoră a loialității,ro
1-Gold-Champion mit 3 Sternen und 7 Gold,Un campion de 1 aur și 3 stele și 7 aur,ro
4-Gold-Champion und 4 Gold,Un campion cu cost de 4 aur și 4 aur,ro
Rune der Loyalität,Runa loialității,ro
Champion-Duplikator und 10 Gold,''Duplicator de campioni'' și 10 aur,ro
Champion-Duplikator,Duplicator de campioni,ro
Exotech-Emblem,Emblema exotech,ro
Anima-Trupp-Emblem,Emblema Echipei Anima,ro
Schlächter-Emblem,Emblema ucigașilor,ro
Schützen-Emblem,Emblema țintașilor,ro
Techie-Emblem,Emblema tehnicienilor,ro
Nitro-Emblem,Emblema nitro,ro
Dynamo-Emblem,Emblema energicilor,ro
Knallbot-Emblem,Emblema boților explozivi,ro
Straßendämonen-Emblem,Emblema demonilor străzilor,ro
Divinicorp-Emblem,Emblemă Divinicorp,ro
Schnellfeuer-Emblem,Emblema țintașilor rapizi,ro
Syndikat-Emblem,Emblema interlopilor,ro
Goldener-Büffel-Emblem,Emblema bivolului auriu,ro
Chiffre-Emblem,Emblema cifrului,ro
Frontkämpfer-Emblem,Emblema apărătorilor,ro
Macht-Entferner (noch 9-mal einsetzbar),Eliminator de putere (9 folosiri rămase),ro
Macht-Entferner (noch 5-mal einsetzbar),Eliminator de putere (5 folosiri rămase),ro
Macht-Entferner (noch 4-mal einsetzbar),Eliminator de putere (4 folosiri rămase),ro
Macht-Entferner (noch 7-mal einsetzbar),Eliminator de putere (7 folosiri rămase),ro
Macht-Entferner (noch 6-mal einsetzbar),Eliminator de putere (6 folosiri rămase),ro
Macht entfesseln (noch 2-mal einsetzbar),Deblochează puterea (2 folosiri rămase),ro
